id,text_content_anonymous,rotulo_modelo
811,"VAMOS CONFIAR EM DEUS, MAS VAMOS FAZER A NOSSA PARTE. PELO QUE ENTENDI NOS VÍDEOS AQUI PSOTADOS DO IBIRAPUERA A FORÇA NACIONAL JÁ ESTÁ REGISTRANDO OS ATOS QUE OS BRASILEIROS ESTÃO REALIZANDO EM FRENTE AO QUARTEL. ISSO É MUITO EMBRIONÁRIO, MAS CREIO QUE HÁ ALGO POSITIVO NISSO.",0
70,"Por isso que os países vizinhos caíram na mão da esquerda! Acredito que apareceu parlamentares com o mesmo discurso e no final o povo caíram na miséria. Esse papo de que vamos conseguir contornar a situação com os parlamentares é  pura balela, o ativismo judicial vai continuar colocando alguns parlamentares de joelhos e uma é uma boa parcela vão optar pela maleta do barba!",1
1170,Maçonaria não é seita. É uma entidade de valor. Não cabe desrespeito nem preconceito.,0
1391,"1 Samuel 17:45-47

Davi, porém, disse ao filisteu: “Você vem contra mim com espada, com lança e com dardos, mas eu vou contra você em nome do Senhor dos Exércitos, o Deus dos exércitos de Israel, a quem você desafiou. 46 Hoje mesmo o Senhor o entregará nas minhas mãos, eu o matarei e cortarei a sua cabeça. Hoje mesmo darei os cadáveres do exército filisteu às aves do céu e aos animais selvagens, e toda a terra saberá que há Deus em Israel. 47 Todos os que estão aqui saberão que não é por espada ou por lança que o Senhor concede vitória; pois a batalha é do Senhor, e ele entregará todos vocês em nossas mãos”.

[USER]",0
2825,"Esses vagabundos são descarados mesmo! Eles tem um mandato judicial? Não. Tem a anuência do proprietário? Não . Tem a anuência dos herdeiros? Não. Agora, tem safadeza para invadir? Sim. Tem a cara de pau de usar argumento comunista? Sim. Tem apoio de outros safados invasores? Sim. Então vão invadir os quintos do Inferno! Lá vocês têm todo o direito!",1
2430,"O que me espanta é o fato das pessoas que elegeram lula da silva, acharem normal terem ""eleito"" o mesmo para presidente. Tô assustada com isso tudo. Mais uma vez escolheram o ladrão.",1
381,Esse grupo pelo jeito é uma armadilha contra a  direita. Basta! Vsmos sair !,0
1220,"EU NÃO ACREDITO QUE O GRUPO ESTÁ DISCUTINDO SOBRE SER OU NÃO MACONS???? 
PELO AMOR DE DEUS.... VCS ESTÃO CAINDO NA LÁBIA DA ESQUERDA PARA TIRAR VOTOS DO PRESIDENTE BOLSONARO. 
ACORDEM POR FAVOR..... 
O PRESIDENTE BOLSONARO, É PRESIDENTE DE TODOS OS TIPOS DE PESSOAS, COM ÀS MAIS DIFERENCIAS RELIGIOSAS, RAÇAS, COSTUMES. 
PAREM COM ESSE MI-MI-MI.",0
1140,"Bom dia patriotas, está rolando muitos vídeos da esquerda hoje nos grupos. Hoje apareceu um do Pastor Edir Macedo falando que é a favor do aborto :face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear: como desmentir e se tem um video dele falando DENTRO DE UMA IGREJA?",0
1928,"Excelente, tem que entrar no ventre da besta mesmo, diga-se STF. Esses indivíduos estão envolvidos até o último fio do cabelo nisso.  Satanistas, cruéis, perversos, fizeram de tudo pra chegarem até aonde estão. Amigos íntimos do João de Abadiania e sócios nos “negócios” dele. Vão pegar toda essa raça (ou sub-raça) de celebridades, empresários poderosos, os eles não da vida, lacradores, enfim, todos os pseudos donos do país que fizeram pacto com quem não deveriam. Queridos, mais cedo ou mais tarde e em alguma hora a fatura chega. Não adiantará tentarem permanecer no oculto porque o capeta é implacável e Deus mete a mão pesada Dele também na peleja.",1
983,":yellow_circle:  Investidor estrangeiro ingressa com R$ 2,38 milhões da B3 no dia 03/10

No acumulado do ano, o saldo é positivo em R$ 70,064 bilhões

Fonte: BDM

:small_orange_diamond: t.me/alexeconomia",0
270,"Como é feliz aquele cujo auxílio é o Deus de Jacó, cuja esperança está no Senhor, no seu Deus,  Salmos 146:5",0
1844,"Sem o Brasil, todos esses governos Comunistas latino americanos poderão começar a ruir, pois eles dependem do nosso dinheiro para sustentar as ditaduras deles, pois somente com corrupção é possível manter ditaduras. A China é a grande fonte de dinheiro também, mas a China vai entrar em recessão também em breve, especialmente se a direita do Brasil vencer, pois iremos atrair os investidores que estão na China para cá, além de todos os problemas que enfrentam hoje. Então, tenham em mente, que não estamos só lutando por nós, mas indiretamente estamos lutando pelos nossos irmãos que estão escravizados nesses países comunistas. E também indiretamente lutamos pelos americanos, que alguns ainda não perceberam que o Brasil é a salva guarda deles e a garantia que eles não irão sofrer invasão pelo Sul!",0
2925,"Só um petralha leviano colocaria uma imagem associada a brasileiros ! 
Que gente do mal !!!",1
2765,Foram salvos por não vacinarem! Agradeçam A Deus por ver a verdade.,0
899,"Apóstolo Paulo - Sobre o dom de línguas

Dou graças ao meu Deus, porque falo mais línguas do que vós todos.

Todavia eu antes quero falar na igreja cinco palavras na minha própria inteligência, para que possa também instruir os outros, do que dez mil palavras em língua desconhecida.

1 Coríntios 14:18-19",0
605,"Votei e voto novamente quantas vezes eu puder no Bolsonaro, sabemos quem servo de Deus realmente, não adianta virem com fakenews.",0
344,"Sim irmãos fomos enganados, por isso votarei nulo pois meu Deus não permite que eu compactue com a nova ordem mundial",0
2215,"os vermes daqui da Bahia ainda gosta do velho ladrão, 
O povo é sem vergonha tbm, FDP",1
2614,"É difícil acreditar mesmo porque parece que tudo está contra nós, mas pare e pense, o ladrão já tinha reservado a Paulista porque tinha certeza que iria ganhar no primeiro turno, foi um Choque pra ele e para toda a esquerda. Note o presidente Bolsonaro ficou a pouco de distância dele porém conseguiu eleger a maior bancada de direita. Será que os militares não pegaram a fraude a tempo, deixou os de direita se elegerem e permitiu que fosse para o segundo turno??? Durante a apuração das urnas tinha soldados de Israel junto dos nossos soldados do exército e da marinha que estava paisana. Presidente é ex militar tático de guerra, deu a corda para todos se enforcarem. Viu o que aconteceu depois das eleições? O teatro das tesouras foi se revelando quem fingia ser de direita tirou a sua máscara e mostrou que era de esquerda, estão caindo na própria armadilha",0
44,"CANDIDATOS CEARÁ 

PRESIDENTE:  Bolsonaro : 22
Governador: Capitão Wagner  : 44
SENADOR:  Kamila Cardoso : 700

DEPUTADOS FEDERAIS

Coronel Agnaldo( BOPE) : 2210
( esposo Carla Zambelli)

Regina Vilela 

André Fernandes: 2222

Delegado Cavalcanti : 2201

DEPUTADO ESTADUAL

. Carmelo Neto : 22022

Alcides Fernandes: 22222

David Proarmas. : 22556

Eliene Gomes : 22789

Lista atualizada em 31/ 08
22:00 h


Quem tiver mais candidatos pela liberdade e Bolsonarista favor avisar para atualização da lista",0
2426,Rumo a vitória e se Deus assim nos permitir vamos mudar a constituição e criminalizar o comunismo e dessa forma jogar mts comunistas moitas na cadeia que é o lugar de todos !,1
1368,"Ano passado a cenoura ficou em dos maiores preço desde da volta da democracia do brasil, se for comparar isso ao governo Dilma o do bozo sai pior",0
2467,Eu não sou petralha... daqui a pouco vcs vao ver em todos os lugares,0
1034,"Acredite :index_pointing_up: para conseguir :clapping_hands:
Objetivos são feitos para serem alcançados, sonhos são feitos para serem realizados, mas o que acontece quando um homem com sonhos não faz nada para alcançar seus objetivos/objetivos na vida? Ele se torna pobre, sujo e mal sucedido.

Não se compare com os outros, todos nós somos especiais.
Tudo que você precisa é determinação para ter sucesso e confiar em mim, com mente consistente e certa você alcançará seus objetivos de negócios/financeiros:check_mark_button:. Entrar em contato
[USER]
[USER]
[USER]

Confie em mim, você pode pagar",0
939,"Você escuta o Lula .nosso presidente da  600,oo e a  sua esquerda dava 80,00 você não sabe matemática por isso que fala isso, não esqueça que já fui da sua turma e um anjo abriu meus olho .Hoje eu sou seu anjo.",0
220,Que equipe do cão é essa que não tem Administrador responsável? As pessoas confiaram e estão expondo seus dados . Quanta irresponsabilidade!!!,0
1851,"Gente, pelo amor de Deus. Não se igualam a petralhada!! Temos que ter fé e aguardar nosso presidente. 
Ele é um estrategista e sabe o que faz. Vamos aguardar e confiar!!!!:Brazil:",0
2262,"Muito trabalho pela frente, 68% dos votos da Bahia foram pro Luladrão",1
