id,text_content_anonymous,rotulo_modelo
433,"Alertamos sobre Bob Jeff e seus ""afiliados"". Poucos acreditaram ou ainda não acreditam no que muitos falaram.
Taí., explicitamente, mais uma tentativa infeliz, usando a mesma estratégia. Lamentável!
As ramificações entre ele, Daniel Silveira e outros da esquerda extrapolam o que a grande maioria sabe sobre armadilhas para derrubar Bolsonaro.
A quem interessa esse escândalo a 1 semana da vitória com o presidente praticamente eleito?
O Bo não é nenhum exemplo de heroísmo. Não caiam nessa. QUEREM APENAS BAGUNÇAR.
FOCO NA VITÓRIA DE BOLSNARO",0
2661,"Você é um isentão, eivado de uma luz de pureza ímpar, quem é o Bolsonaro pra chegar perto da sua santidade, enquanto você coloca uma aura de santidade num ladrão. Coisa incrível.",1
2699,"A Argentina sofre com a volta do socialismo promovido pelo aliado de Lula. O projeto do Foro de São Paulo tem como principal objetivo a tomada de poder no Brasil para financiar as ditaduras comunistas e todos aliados da esquerda latino-americana. Não deixemos que Lula e o PT façam isso com o Brasil.

Bolsonaro :keycap_2::keycap_2:",1
585,"#ELEIÇÕES/Gleisi: Simone Tebet apresentou a Lula rol de propostas e projetos

Gleisi nega que Lula e Tebet tenham discutido participação em eventual futuro governo

Gleisi diz que Tebet e Lula devem fazer encontro público amanhã

Fonte: BDM

:small_orange_diamond: t.me/alexeconomia",0
1404,"Peço aos amados que dobrem seus joelhos e orem pelo pais nesse momento,
Esse é um momento de crise e que pode se ouvir o clamor do povo mas também pode-se tomar um rumo ruim Pois
Mal intencionados podem se aproveita desse movimento

Entao que a igreja intervenha em oração repreendendo as trevas , guardando em oração as famílias e que se cumpra a vontade soberana do Senhor Jesus Cristo 

Somente nos podemos combater o combate nas regiões celestiais",0
843,até agr no grupo n sabem me responder o q o bozo fez em 4 anos,0
2567,"Esses caras pensam ser expertos! e à população idiota!!!
A maior desgraça atual do Brasil foi este verme quem pariu!!!
“Teatro das tesouras” a todo vapor!!!
(Dia 30 se Deus permitir a “porca” que segura o parafuso de pressão da tesoura será rompido) 
e o Brasil se libertará dessas pragas!!!!!",1
2136,"Liberdade pelos meus pequenos,  não a pedofilia,  não a destruição da  família,  .
Velho lobo maldito...luladrao",1
1027,"Irmãos, a verdade vai doer:crying_face: fomos enganados, o Messias era um Judas! O sistema venceu, mais uma vez",0
1259,"Sabe disto: nos últimos dias sobrevirão tempos terríveis. 
Os homens serão egoístas, avarentos, presunçosos, arrogantes, blasfemos, desobedientes aos pais, ingratos, ímpios, sem amor pela família, irreconciliáveis, caluniadores, sem domínio próprio, cruéis, inimigos do bem, traidores, precipitados, soberbos, mais amantes dos prazeres do que amigos de Deus, tendo aparência de piedade, mas negando o seu poder.
Afaste-se desses também.
2 Timóteo 3:1-5",0
2710,"""Lula, seu mentiroso, ladrão, traidor da pátria... Tome vergonha na cara!"" - Presidente Jair Bolsonaro",1
2485,"Que base do governo? Numa ditadura comunista do judiciário com o executivo, a bancada vai virar pó",1
1052,"Tá estranho alegarem que teve muita abstenção, qdo muitos relatos são de pessoas que constataram que seu voto já tinha sido registrado. Eu  nunca vi tanta gente votando como nessa eleição. Nunca peguei fila e desta vez fiquei 40 minutos esperando. Essa alegação de abstenção deu-se em vários países, Chile, Argentina, Colômbia, França. Não é a realidade das ruas no dia da eleição.",0
554,"Deus abençoe a todos aqui presente. Me chamo Ronny,sou de Fortaleza e atuo na área de segurança cybernetica desde o ano de 2001. Hoje atuando profissionalmente como Pentest Profissional,posso ser de muita utilidade a muitos aqui presente em prol dessa nossa luta pela reeleição do nosso Capitão.",0
2826,"Gente, o PR pediu q não retirasse o direito de ninguém de ir e vir, não fazer o mesmo q os comunistas. O nosso direito acaba quando começa o do outro. Fechar rodovias completamente é ilegal, anticonstitucional. Vamos fazer a coisa certa. É pra irmos pra as portas dos Quartéis e não rodovias. Deixa isso para os caminhoneiros. O Agro ainda nem se manifestou.",0
365,"Lembram-se daquela cena do filme “O PATRIOTA” com Mel Gibson quando no meio da batalha ele levanta a bandeira costurada de seu filho? Está é a nossa situação. Coragem, força. É claro que vamos vencer.
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",0
1402,"Não sabeis vós que sois o templo de Deus e que o Espírito de Deus habita em vós?

1 Coríntios 3:16



[USER]
☆*:leaf_fluttering_in_wind::cherry_blossom:⋱‿ :leaf_fluttering_in_wind::cherry_blossom:´ ⁀⋱‿ :leaf_fluttering_in_wind::cherry_blossom::leaf_fluttering_in_wind:",0
1445,"O ladrão não é o nordestino...
É o algoritmo do Xandão!
O povo não tem culpa!",0
23,Engraçado tem gente que não gosta de fala de Deus parece que dói os ouvidos aí que dita regra no grupo dos outros :thinking_face::shushing_face::woman_facepalming_medium-light_skin_tone:,1
303,"Seres humanos, nao devemos dividir pessoas por etnias, crenças, sao SERES HUMANOS( embora alguns sejam pior q vermes:bug::worm:) mas sao criaçoes de Deus! DIVIDIR PARA CONQUISTAR?",1
2324,"Boa tarde! Meu nome é Marly Camargo Bueno, sou cristã, católica apostólica romana praticante, 64 anos de idade, nunca votei no PT. Estou extremamente surpresa com o silêncio da nossa comunidade patriota sobre o envolvimento do presidente que eu votei 3 vezes com as ciências ocultas. Nem mesmo o ladrão deixou tão evidente em todo este tempo o seu envolvimento com rituais macabros. Eu me lembro bem, em 91 eu estava eu estava uma mocinha de 33 anos e tinha minhas ressalvas com o Collor. Anos mais tarde, a ex esposa foi ao Fantástico para revelar que ele se consagrava no porão de casa com sangue de galinhas pretas e porcos. Tinha até uma guru espiritual que o guiou pela rampa (procurem no Google). Se vocês só aceitam tudo que o presidente faz sem questionar, isto não tem outro nome senão SEITA BOLSONARISTA. meu voto dia 30 é nulo.",0
2805,Acredito sim. Pode realmente acontecer. Alckmin não ganha eleição pq tem carisma zero. O luladrao ainda tem apelo na militância dos jumentos. Ele pode puxar o tapete do molusco rapidinho.,1
1994,"Comunista é seu rabo FDP
Me respeita seu imundo
Respeito meu pensamento
Não sou comunista
Vc que é um idiota imbecil que não respeita o pensamento do outro
Seu lixo",1
2298,"O Prof. Olavo de Carvalho alertou para este fato. Que o PR teria que quebrar as pernas da comunada imediatamente, fato que não aconteceu. Esperar este povo desistir de atacar, mesmo recebendo tantas benesses, foi asneira.",0
2534,Esse grupo e da esquerda .. .pq vcs ainda continuam se enganando?????... Parece que gosta de se passar por trouxa.....estamos fazendo várias denúncias....não coloque o comprovante.. pelo amor de Deus..     ..em vez de ficarem ligeiros...ficam ae postando seus comprovantes... Depois não reclama...   AQUI E CANAL DE ESQUERDA.. . Entenderam agora.. . .,1
2526,Mas o pior é que estão associando isso à vantagem do Luladrao,1
2566,"* ATENÇÃO *

ESSES GRUPOS SÃO TODOS FAKES. FAÇAM A DENUNCIA NOS TRÊS PONTINHOS NO CANTO SUPERIOR DIREITO E SAIAM 

* NAO ENVIEM DOCUMENTOS E SE ENVIARAM APAGEM **

Os eleitores do molusco estão desesperados kkkkkk acabooooooooo petralha do caralho kkkkkkkkk",1
1163,"são infiltrados, e alguns avoados da direita que sempre que acontece uma treta caem feito patos na narrativa",0
1775,Dirigente da campanha do Luladrão,1
1971,"Não concordo com você! Isso significa que aparece no mundo todo a programação da posse do Luladrão igual aos palestras que os sinistros do STF participaram para
discutir as Diretrizes do
Governo Federal para 2023. Sem contar com a reunião com os embaixadores para aceitarem o resultado da eleição.",1
184,"7. Eis que cedo venho! Bem-aventurado aquele que guarda as palavras da profecia deste livro.
11. Quem é injusto, faça injustiça ainda: e quem está sujo, suje-se ainda; e quem é justo, faça justiça ainda; e quem é santo, santifique-se ainda.
12. Eis que cedo venho e está comigo a minha recompensa, para retribuir a cada um segundo a sua obra.
13. Eu sou o Alfa e o Ômega, o primeiro e o derradeiro, o princípio e o fim.
14. Bem-aventurados aqueles que lavam as suas vestes no sangue do Cordeiro para que tenham direito à arvore da vida, e possam entrar na cidade pelas portas.
15. Ficarão de fora os cães, os feiticeiros, os adúlteros, os homicidas, os idólatras, e todo o que ama e pratica a mentira.
(Apocalipse, 22)",0
430,"Muito bom dia! :blue_heart:22:white_heart:
:open_book:1 Coríntios 3:19 Porque a sabedoria deste mundo é loucura diante de Deus; pois está escrito: Ele apanha os sábios na sua própria astúcia.

:green_heart::yellow_heart:22 O ANO DO RENOVO",0
2584,"*Vamos deixar esse babaca famoso aí gente, esse idiota, MARQUEM BEM A CARA DO PETRALHA*",1
367,"Esta aqui me chamando no privado pra falar mal do nordeste, sou Nordestino e não aceito esse negócio de dizer que o nordeste é contra o Brasil, querendo segregar nosso povo.",0
2000,"#Bolsonaro2022!!!

Então: 
Se eu quero resultado de 4, TENHO que somar 2+2=4.
Se quero resultado de 5, e contínuo somando 2+2 não vou ter resultado de 5 vou ter novamente 4.

Assim é o NORDESTE!!
O nordestino a década VOTA na ESQUERDA COMUNISTA, mas quer resultado do Sul e do sudeste do país. 

Aí tem que sair do Nordeste para trabalhar em estados GOVERNADOS por DIREITA.

PRECISA DESENHAR????

(Jorginho Xiada)",1
2121,"Entenda uma coisa esquerda e direita são mãos de um sionista satanista iluminate de grau máximo na massonaria, agora escola um lado, de uma forma ou de outra a agenda segue o que muda e a velocidade, pois eles são donos de todo o sistema, se você de alguma forma conseguir sair das cidades produzir sua energia e alimento, você será um pouco livre, agora você quer ser livre total siga a Deus e seja desapegado das coisas do mundo ajude e ame a todos os que puder, da direita para a esquerda o que muda e a velocidade e o formata da ajenda",0
2358,"Ele que é genocida esse bandido se for eleito vai massacrar o país, velho do inferno...o dia dele vai chegar, chega p todos...nojo desses comunistas",1
782,"Mas alí,  ficou claro q foi fraude . O povo foram votar no presidente, tanto que os candidatos do bolsonaro ganharam",0
