id,text_content_anonymous,rotulo_modelo
2919,"Pessoal.. os Petralhas Comunistas assumidos estão divulgando vídeos pra lá de antigos, editados com falas homofóbicas, Janones disseminando mentiras com vídeos antigos sobre salários, aposentadoria e muito mais.. Povo Baixo, povo ruim. 

Deus nos livre desse Mal .. fo PT!!

Deus abençoe a Nossa Nação!!

Juntos somos muito mais!!
Bolsonaro 22",1
1357,"Gente !!! Agora tá horrível os ataques das pessoas contra os nordestinos, eu sou nordestina Maranhense, e jamais votarei no PT,,,  com esses ataques dificulta pra ganhar voto para o presidente, aqueles que não tem conhecimento da verdade sobre o verdadeiro Bolsonaro",0
1276,"Salmos 44: 1 Ó DEUS, nós ouvimos com os nossos ouvidos, e nossos pais nos têm contado a obra que fizeste em seus dias, nos tempos da antiguidade. 2 Como expulsaste os gentios com a tua mão e os plantaste a eles; como afligiste os povos e os derrubaste. 3 Pois não conquistaram a terra pela sua espada, nem o seu braço os salvou, mas a tua destra e o teu braço, e a luz da tua face, porquanto te agradaste deles. 4 Tu és o meu Rei, ó Deus; ordena salvações para Jacó. 5 Por ti venceremos os nossos inimigos; pelo teu nome pisaremos os que se levantam contra nós. 6 Pois eu não confiarei no meu arco, nem a minha espada me salvará. 7 Mas tu nos salvaste dos nossos inimigos, e confundiste os que nos odiavam. 8 Em Deus nos gloriamos todo o dia, e louvamos o teu nome eternamente. (Selá.) 11 Tu nos entregaste como ovelhas para comer, e nos espalhaste entre os gentios. - Bíblia JFA Offline",0
2182,"Chegando ao ponto em achar que a ESQUERDA NAO É BURRA :enraged_face::enraged_face::enraged_face::enraged_face::enraged_face::enraged_face:
ESTÃO nos fazendo de otarios:enraged_face::enraged_face::enraged_face::enraged_face:

ESTAMOS TÃO DESESPERADOS QUE NAO ESTAMOS NEM OS IDENTIFICANDO- OS AQUI MAIS",0
1424,"Exatamente o q falando aqui pois PASTORES e EVANGELICOS acreditaram q Presidente eh MAÇONS! Caracas, cade a fe desses pastores? Meu DEUS AÇOES FALAM + QUE PALAVRAS!",0
32,"Isso é narrativa. Papinho de esquerda.
Olhe o trabalho do Zema em MG.
Os Novo é o melhor partido no ranking dos políticos de Brasília.

Sem papinho de esquerda.

Vc votar no PL cara. Olga pra onde foi o PSL.

Cita fatos...",0
420,URGENTE: TSE proíbe postagens sobre conexão de Lula com ditador da Nicarágua. O tribunal deu prazo de 24 horas para a exclusão de publicações no Twitter e no Facebook que fazem associação do ex-presidiário Lula ao ditador Daniel Ortega e falam sobre a perseguição aos cristãos.,0
2749,"A fala ""clima"" não foi dita com essa intenção de cabeça suja, aula de interpretação seria ótimo pra essa esquerdalha, nojo desse povo já :face_vomiting:",1
1346,"Alguém tem contato na Argentina, seria muito proveitoso gravar vídeos do povo de lá descrevendo o que a esquerda está fazendo lá..   arma pra convencer os indecisos",0
2265,"Os Venezuelanos estão fugindo para o Brasil por conta da ditadura comunista em seus países.

E se a ditadura comunista se fixar no Brasil para onde os brasileiros irão fugir? 

Fica a pergunta!",0
1675,A idéia subjacente é criar pânico e fazer com que os imóveis sejam desvalorizados e comprados a preço de banana pelos laranjas da canalha esquerdopata...,1
1982,"Quem com porco se junta farelo come! :pig_face::scorpion::snake: :clown_face::horse_face: A quadrilha reunida para uma fotografia no álbum da facção narcoterrorista FORO DE SÃO PAULO!! Fazem pose de santos por fora, por dentro podres, pura carniça, sepulcros caiados. Esquerda criminosa, parasitas. Hipócritas! Asquerosos!",1
1905,"SINCERAMENTE FICO ME QUESTIONANDO O QUANTO CRITICAM A PESSOA BOLSONARO COM 2 CURSOS SUPERIOR, VERDADEIRO, ÍNTEGRO, TRANSPARENTE, HONESTO, INTELIGENTE, ESTRATEGISTA, CORAJOSO,  CRISTÃO TEMENTE À DEUS, EXCELENTE PAI. 

PORQUE NUNCA FALARAM DA BURRA BEIRANDO A ASNO"" TERRORISTA SUPOSTA ASSASSINA ENSACADORA DE VENTO OU DO NOVE DEDOS, MIJÃO, CACHACEIRO, LADRÃO CORRUPTO* CONDENADO, SUPOSTO ASSASSINO.

ESTES IGNORANTES"" QUE FALAM DE BOLSONARO SÃO BESTAS ARROGANTES QUE NÃO MERECEM NEM LUSTRAR SEUS CUTURNOS.
PACIÊNCIA TEM LIMITE.",1
2885,"Minha família e meus amigos todos Bolsonaro 22 ,não tenho amigos de esquerda porque não confio nesse povo já que votam em ladrão sinal que o exemplo e bom né? Tô fora",0
2254,Neymar mandou logo um 7x1 na patota da esquerdalha faltando 3 dias pras eleições :partying_face: mito demais,0
1233,"Romanos 1: 16 Porquanto não me envergonho do Evangelho, porque é o poder de Deus para a salvação de todo aquele que nele crê; primeiro do judeu, assim como do grego; 17 visto que a justiça de Deus se revela no Evangelho, uma justiça que do princípio ao fim é pela fé, como está escrito: “O justo viverá pela fé”. - Bíblia KJA Offline",0
2804,"Devemos boicotar com todas as forças grupos, empresas, pessoas, instituições e qualquer um que apoiou ou apoia esse ladrão que está roubando o poder. 
Combater esse vagabundo e ladrão que está entrando nas nossas casas apoiado por esse consórcio de televisão vendida.
Ameaçando a vida das famílias e tentando tirar o direito de defesa do cidadão de bem.",1
570,Sobre isso [USER]  não entendi por isso coloquei um interrogação sou lerdo e tenho dificuldade pra entender certas coisas desculpa,0
2836,"Esquerda suja  nosso PRESIDENTE está  bem acima do molusco ladrão, pesquisa pra BOI DORMIR",1
1296,"Vamos às ruas. Nosso Brasil precisa de nós. Nossos filhos precisam de nós. Nosso Presidente continua de pé. Toda a esquerda e todo o sistema estão em colapso. Tinham a ABSOLUTA certeza que ganhariam com tanta “ajuda”. Vamos irmãos, levantemos nossas bandeiras. Nosso amanhã é construído AGORA. :Brazil::Brazil::Brazil::Brazil::Brazil:
:woman_cartwheeling::woman_cartwheeling::woman_cartwheeling::woman_cartwheeling::woman_cartwheeling::woman_cartwheeling::woman_cartwheeling::woman_cartwheeling:",0
198,"Onde estão os fatos. Só tem narrativas.
O Novo foi o único partido que votou contra a prisão do Daniel e contra o passaporte sanitário. Como não se importa com cidadão?

O Novo gasta no máximo 50% de sua verba de gabinete. Só o Ganime economizou 6 milhões de seu mandato. Multiplica 6 por 513. Imagina se todos evonomizassem...

O Zema mora no apartamento dele. Não usa estrutura de estado.
Entregou 5 helicópteros para as policias que eram de uso exclusivo do governador de MG.
Assumiu, e cumpriu compromisso com o funcionário público mineiro que, caso houvesse atraso de salário o seu seria o primeiro a ser cortado.

Como não se importa com o cidadão?

Fatos. Cita fatos...

Parece os caras da esquerda.",0
462,"Lula não inocente nem aqui, nem na China. Ele e ladrão em ponto. Luta contra fatos  nem satanás tenta.",1
1599,"Esse é o papel desse jornalismo lixo que nós temos, manter o gado distraído sem perceber o que de fato está acontecendo.",0
2902,"Gente do nosso Brasil

Agora não é mais hora de postar ou repostar narrativas e exposições dos comunistas – agora temos que nos concentrar na reeleição do nosso Presidente – é fundamental que cada pessoa desse grupo se dedique a conseguir votos, entre os indecisos, os neutros e os que não tem nenhuma informação exceto as mentiras das mídias velhas. É hora de colocar as ideias para fora dos grupos – atingir todos que possam contribuir para aumentar o os votos para Bolsonaro. Mostrar quem é Bolsonaro de verdade e o que ele significa para o Brasil e para a nossa liberdade.
Mãos à obra minha gente – estamos no limiar entre continuar no caminho certo ou cairmos no abismo do terror comunista.
Em tempo: É preciso que em todos os lares do Brasil a nossa Bandeira tremule, firme, forte e soberana – esse recado precisa ser dado ao mundo e a todos os vendilhões da nossa Pátria.
Deus esteja conosco.
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",0
2501,CADÊ O ADMINISTRADOR PARA EXPULSAR ESSES CANALHASLIXO DO GRUPO... ??  :man_shrugging_medium_skin_tone::enraged_face:,1
2028,"Se acha que não fazem nada é melhor vazar do país, pois segundo essa teoria, a ditadura comunista será implantada e o Brasil já era? Duvido!!!",0
1979,As mesmas que sempre apoiaram Irã contra Israel? Esquerdalha fazendo esquerdices.,0
2090,"Estou fazendo uma vaquinha para poder juntar dinheiro e visitar nosso presidente para mostrar minhas ideia de como ganhar do Luladrao lá em Brasília, se puderem me ajudar eu agradeço!!! 

Chave pix que nosso capitão criou
Bolsonaro acima de tudo, deus acima de todos 

078675e6-9aff-4c38-8a6a-6878bd535cec",0
2634,Cara ainda tem uns otários que vota no Luladrao está vendo ele censurando tudo e os apoiadores do luladrao acha que eles não vão ser censurado pooooooo burrooooooooooo,1
2101,"NÃO SÃO NOVIDADES AS ARMADILHAS E AS MENTIRAS PROPAGADAS PELO PT. ENQUANTO AINDA EXISTE COMO PERSONALIDADE JURÍDICO-PARTIDÁRIA E TEM SEUS ASSECLAS ATUANDO LIVREMENTE, O PT CONTINUA INCANSAVELMENTE COMO UM TREM SEM MAQUINISTA, OBCECADOS PELA DITADURA COMUNISTA. O PARTIDO, QUE  JÁ DEVERIA TER SIDO EXTINTO, TEM PROTEÇÃO DO JUDICIÁRIO BRASILEIRO E TEM NA VELHA MÍDIA SEU ECO INCANSÁVEL, ATÉ QUE UM DIA O POVO ACORDE E ACABE COM TODA ESTA FARSA...... SE HOUVER TEMPO.",1
2697,"Canal do Lula no Telegram tem 84.595 seguidores. 

Canal do Bolsonaro no Telegram tem 1.634.315 seguidores.

BOLSONARO tem quase 20 vezes mais seguidores do que o Luladrão no Telegram.",0
780,"SÓ VOTEM EM CANDIDATOS COM AS SEGUITES DEZENAS:
:down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow::down_arrow:

10....REPUBLICANOS
22.... PL
14.... PTB

 QUE DEUS NOS ABENÇOE E PROTEJA AMANHÃ",0
2468,Presidente Bolsonaro tem razão. Procurem vê o plano de governo do Luladrão. É de da nojo,1
