modelo,fold,texto,y_true,y_pred,tipo_erro,score
LogisticRegression,0,"Gigante ele vai ficar se não se aliar com marginais, pra cima Ciro quebre onde quebrar, Bolsonaro e Lula são iguais",0,1,FP,0.8717935152368894
LogisticRegression,0,"Bolsonaro triturou a cleptocracia unida, contra a verdade não existem argumentos.
A oposição corrupta unida se fudeu durante 4 anos inventando mentiras contra o presidente, sem que nenhum ilícito sequer tenha sido provado, tudo falácia, ilação infundada, falsa narrativa, bravata politiqueira, em nome do roubo em sequência que acontece desde o governo Sarney e que sempre foi escondida por essa mídia militonta, responsável por muita postura idiota, desse tanto de idiota que a gente ainda vê por aí depois de tanta merda que já aconteceu!!!

Esse debate maravilhoso, vem pra coroar e confirmar com chave de ouro, o único resultado aceitável para essas eleições, a reeleição do melhor presidente que esse país já teve, Jair Messias Bolsonaro!!!
:Brazil::Japanese_symbol_for_beginner::Brazil::Japanese_symbol_for_beginner::Brazil::Japanese_symbol_for_beginner:",0,1,FP,0.9996006717906276
LogisticRegression,0,"Um cidadão que se diz crente Apoiar um homem que é contra a família, contra a igreja, é um absurdo. É um Judas",0,1,FP,0.5423016181368892
LogisticRegression,0,O *genocida* é funcionário da década no inferno.,0,1,FP,0.8638027694851009
LogisticRegression,0,"Esse meu Presidente é um esculacho caracolis, desbundou essa ridícula, bem feito, ficou com cara de tacho. Olha a expressão dela de ódio, caracolis amo, amo esse meu presidente, bem feito para essa sujeita ridícula. Nunca mais ela vai querer se meter com presidente, eu acho melhor é ela se recolher a insignificância dela. Lamentável que essa boçal ainda terá mais 4 anos pra infernizar a nossa vida. Porque senão ela sairia já não só ela, como a Simone Tebet e muitos outros, que na próxima vão cair fora mesmo.",0,1,FP,0.9984877026768503
LogisticRegression,0,"Ainda tem uns imbecis que fala que o Lula não vai transformar o Brasil numa Venezuela.
Cada dia vemos exemplos não podemos ter liberdade de expressão!
Nenhum famoso pode escolher voltar no Bolsonaro!
A gente vê que as fake só rola quando o cara vai lá e a firma voltar no bolsonaro!
Contas nas redes sociais são fechadas!
E você só vê isso na direita só ver fechar contas de pessoas da direita! Isso é perseguição as provas estão aí.",0,1,FP,0.9449128764801177
LogisticRegression,0,"Exorcismo

Descrição
*Os termos exorcismo, esconjuração ou esconjuro designam o ritual executado por uma pessoa devidamente autorizada para expulsar espíritos malignos de outra pessoa que está num estado de possessão demoníaca. Pode também designar o ato de expulsar demônios por intermédio de rezas e esconjuros.*",0,1,FP,0.5412282479103614
LogisticRegression,0,AQUI EM FLORIANÓPOLIS hoje de manhã no bairro Trindade uma motociata e carreata tudo junto e  misturado :heart_hands_medium_skin_tone::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::grinning_face_with_smiling_eyes:,0,1,FP,0.5445090937346304
LogisticRegression,0,"Ser conciente e' diferente, e' ver realidade.  Conciente sim, imbecil jamais.",0,1,FP,0.9989405043454327
LogisticRegression,0,O problema seu demagogo hipocrita: a bandeira do brasil   Nunca foi valorizada pelo pt..a causa desse filho puta e o foro de São Paulo e a dominação da América Latina . Quando que Lula usou o verde e amarelo nas suas campanhas? Nunca,0,1,FP,0.9645264717730258
LogisticRegression,0,"Quem mora fora é rico. 

Gente que ganhou dinheiro só na época lula!",0,1,FP,0.5350904138320293
LogisticRegression,0,"O presidente se reelegendo, vai criar condições para a direita ficar pelo l seis mandatos cuidando do país:Brazil:",0,1,FP,0.6696604882815662
LogisticRegression,0,"Tá chegando a hora de Deus nos libertar dessa praga.
Só trouxe desgraça para o Brasil.
Ainda tem jente da mesma laia q vota num cão desse",0,1,FP,0.671014875822735
LogisticRegression,0,"O povo nordestino é o mais hospitaleiro e que tem maior gratidão. Jamais o ladrão Lula tem maioria com eles.
Se eu fosse o Bolsonaro desistia, porque vão roubar de qualquer maneira.
Fraude nas urnas.",0,1,FP,0.9697962622615177
LogisticRegression,0,"Verdade nesse momento tem que tratar todos bem e tentar concientizar eles, mostrando às pautas que o governo de esquerda tem para o país.",0,1,FP,0.5230022456394451
LogisticRegression,0,"Primeiramente vc tem que conhecer a maçonaria antes de falar merda!!! A maçonaria não e uma religião, A maçonaria e uma instituição que uni diversos conceitos diferentes. Hoje na maçonaria tem cristão, espíritas, judeus, católicos. Outra coisa ! Pelo fato do bolsonaro ter visitado a maçonaria não significa que ele seja maçom.  Se for assim lula e macumbeiro por visitar terreiros de macumba e receber santos dos macumbeiros:man_shrugging_light_skin_tone::man_shrugging_light_skin_tone::man_shrugging_light_skin_tone:",0,1,FP,0.9999999950602649
LogisticRegression,1,"e uma VERGONHA pro  MS,  se vendeu pra China,  vc viu o comentário dela  no último debate, só por Deus.",0,1,FP,0.9954720826793527
LogisticRegression,1,Dizem qui o nordestino é com o lula... vai vendo Brasil...:face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::Brazil::Brazil::Brazil::Brazil::Brazil:.,0,1,FP,0.5844449788650743
LogisticRegression,1,"Partido político por quê teria sindicato ja vi que voceis não conhece a impotancia de um sindicato. Se o pt tivesse um sindicato eu seria filiado a muito tempo, sou o fundador do PT em Andirá é filiado desde 1990. Não é toa que Paraná é o estado mais atrasado politicamente.",0,1,FP,0.9990405487423458
LogisticRegression,1,"ECONOMISTAS APOIANDO CANDIDATO DE UM PARTIDO AO QUAL SÃO CRÍTICOS, PARTIDO QUE NÃO DIVULGA PLANO DE GOVERNO, QUE DIZEM AOS QUATROS CANTOS QUE NÃO IRÃO RESPEITAR O TETO DE GASTOS, QUE LEVOU O PAÍS AO CAOS, ALGO DE ESTRANHO HÁ POR TRÁS DISSO !!",0,1,FP,0.5657109759843365
LogisticRegression,1,"Socialista, mas o modelo de socialismo deles é diferente do modelo Sovietico, por exemplo...

Se fosse implantado aqui, não seria nenhum desses modelos...

Seria um modelo que levaria em conta a cultura brasileira.",0,1,FP,0.8700766451168206
LogisticRegression,1,O gado ver todos os países mais não ver o Brasil ai fica difícil  muuuuuuuuuuuuu:ox::water_buffalo:,0,1,FP,0.755531472709412
LogisticRegression,1,"O voto é SECRETO!!!
Cada um tem a liberdade de escolher em quem votar, considerando suas experiências, afinidades e semelhanças.
Uns escolhem os princípios de honrar a Deus, Pátria e Família, a eleger um governo com o mínimo de corrupção possível e não comunista.

Já outros, temos de compreender, vivenciaram experiências negativas, aprenderam que para melhorar de vida tem de roubar, enganar, trapacear e se corromper, assim, entendem que a melhor opção é alguém que lhes representa, alguém que tem o mesmo caráter conspurcado.

Att.",0,1,FP,0.5758129820306621
LogisticRegression,1,"O voto é uma arma disponível e convida você a fazer um suicídio, não aponte o calibre *13* para sua própria cabeça. Não  haverá família nuclear, não haverá nova geração (aborto) não haverá naturalidade biológica ao nascimento, não haverá direto a crença religiosa (Religare), não haverá liberdades democráticas.
Dito isso, lute contra o verdadeiro discurso de ódio, travestido em anúncio de amor que conduz ao inferno (sheol).

_Janbres Shepherd_",0,1,FP,0.9023206035825384
LogisticRegression,1,Alguma vantagem.... conheço um dono de oficina msm que é petista doente ....quando a prefeitura ganha alguém do PT os consertos de carro faz exclusivamente lá,0,1,FP,0.8515894171621132
LogisticRegression,1,"Vamos Compartilhar! CONVOCAÇÃO *GENERAL AUGUSTO HELENO* - 
*PATRIOTAS DO BRASIL*:Brazil::Brazil::Brazil:
Convoco os patriotas do Brasil às 17:00 do dia da eleição à comparecer na sua zona eleitoral para tirar foto do *BOLETIM de URNA* que é colado na porta da seção. O Boletim de urna é o documento emitido em cada seção eleitoral com o resumo da votação daquela seção. Com essas fotos vamos ter documentado toda a votação no Brasil e vamos impedir o XANDÃO de fraudar as eleições nos calabouços do TSE!
*Divulguem essa mensagem!*
Boa votação a todos os homens e mulheres de bem desse país! 
*O BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS!!!*",0,1,FP,0.7158447402945475
LogisticRegression,1,"Felipe da Ave se une com a puta 


A puta morreu de vez hoje 



A Tronik desceu 14 palmos ao invés de 7 


O Ciro não bateu em mulher e nem em repórter hoje 


O padre mostrou que leva para o chão e finaliza kkkk



Bolsonaro ganhou de novo e vai ser reeleito



Fim de papo",0,1,FP,0.5735816592637087
LogisticRegression,1,CIRO Gomes exculachou o vagabundo Ao VIVO TRAIDOR DA PÁTRIA :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tongue::face_with_tongue::smiling_face::smiling_face::winking_face_with_tongue:,0,1,FP,0.5559270907648619
LogisticRegression,1,COMPARTILHEM SEM PENA IRMÃOS OS CANDIDATOS ARMAMENTISTAS DE TODAS AS CIDADES DEUS ABENÇOE A TODOS.,0,1,FP,0.6218860405695643
LogisticRegression,1,"Rapa, o Bozo é amigo do Roberto Jeferson e do Collor",0,1,FP,0.7379739616328355
LogisticRegression,1,"*""DATAPADRE""*
(Fred Henrique Gadonski)

Foi chamado num debate,
Em frente à televisão,
Um estranho sacerdote,
Um tal de padre Kelmon,
Envergando a batina,
Acendeu a lamparina,
E pôs luz na escuridão!

Esse é mais um episódio,
Da história do Brasil,
Quando aumentou o sódio,
A hipertensão subiu,
Quase que tirou a roupa,
Espumando pela boca,
Bonner foi no rivotril!

Esse tipo de atitude,
Às vezes é necessário,
Apontou a ilicitude,
Do antigo mandatário,
Botou fogo no parquinho,
Pegou pelo colarinho,
Muito macho esse vigário!

O padre bateu tão duro,
No candidato sem dedo,
Pra preservar seu futuro,
Domingo não tem segredo,
É manter o capitão,
Comandando a nação,
VINTE E DOIS, não tenha medo!

Datafolha é uma furada,
Pelas ruas ninguém viu,
A pesquisa é uma cilada,
Fique esperto com o ardil,
Vou ficar com o ""Datapadre"",
No domingo, 'cê' já sabe,
VINTE E DOIS, pelo BRASIL!",0,1,FP,0.7660351758835575
LogisticRegression,1,"Deus fez isto para humilhar a globo, os criminosos no debate, os banqueiros e empresários poderosos também criminosos que dão dinheiro pra o crime e facilitar seus roubos bilionários do poder público e do povo.
Tem preços altíssimos injustificáveis e juros exorbitantes agiotas..Você que tem bancos cobrando 26% de juros ao mês para aposentado?
Na Europa em julho 22 o taxa de juros era de menos (-) 0,5 % ao ano.
Taxa negativa de juros
Agora subiu um po",0,1,FP,0.838724592349083
LogisticRegression,1,"A última esperança do ""gopi do Bozo"" se foi...:rolling_on_the_floor_laughing:",0,1,FP,0.6933754040982877
LogisticRegression,1,Entreguista traidor da pátria,0,1,FP,0.8402426661715278
LogisticRegression,1,Aí nego blad e assim essa faz 10 eleições q não voto tenho passaporte qdo fui a Itália peguei seguro e nada mudou mas não voto em gente safado,0,1,FP,0.8471959371230455
LogisticRegression,1,"Mas quem tem problemas na justiça não pode ser dizer contra a corrupção e cidadão de bem.
É como esses políticos corruptos que o mito se aliou, tá no partido de um cara condenado no mensalão.
Eu não gosto de passar pano não.
Se o mito errar tem que ir pra cadeia tb, chega de corrupção no Brasil.

Eu não gosto de ver esse monte de apoio de gente cheia de problemas junto com o mito não. Me perdoe, mas me incomoda bastante",0,1,FP,0.8974307776970982
LogisticRegression,1,"*Eleitor que não estiver satisfeito ou se sentir constrangido por ser obrigado a votar na urna eletrônica pode e deve fazer constar na ata da seção sua insatisfação*

Caso você esteja nessa situação, solicite ao mesário responsável para que anote na sua frente as seguintes informações:

Eu, _____, estou sendo obrigado pela Justiça Eleitoral a votar contra a minha vontade em um equipamento inapto e incapaz de atender às exigências Legais e Constitucionais, que impõe a necessidade da contagem pública dos votos. A utilização das urnas eletrônicas sem impressoras afronta os artigos 14 e 37 da Constituição Federal, os artigos 220 e 221 do Código Eleitoral e o artigo 7º da lei 1079 1950, que criminaliza a violação do escrutinio, não estando portanto em conformidade com o ordenamento jurídico vigente no País.",0,1,FP,0.7884838940654437
LogisticRegression,1,"Leva nossos problema para fora

 Cartazes da cara de  Lula e Bolsonaro 

Roupa suja se lava em casa não é levar para os outros",0,1,FP,0.554787339253093
LogisticRegression,1,"Boa tarde, complexo de vira lata, acho a minha pátria e o Brasil, portanto, boa ou ruim é o meu lugar, puxar saco de americano não vai resolver nada, precisamos corrigir nossos defeitos , e parar de achar que o Brasil só tem coisa ruim, ou vcs acham que na América não te favela, não tem fome, não tem corrupção, claro que tem, só não fazem propaganda da desgraca igual nos",0,1,FP,0.7427842905014211
LogisticRegression,1,Nosso povo é um povo sofrido e não totalmente alfabetizado se leva fácil pelas propostas da esquerda,0,1,FP,0.5204025125378496
LogisticRegression,1,"Bozo vacilou 
Nao acompanhou a fiscalizacao serrada das urnas 

O SISTEMA FEZ A MANIPULAÇÃO PROGRAMOU ELA PARA  QUE O SISTEMA VENCESSE

EU PENSO QUE ELES LEVARAO PARA O 2° TURNO PARA NAO FICAR TAO ESCANCARADO A FRAUDE

NO SEGUNDO TURNO O SISTEMA FECHARA O NOSSO CAIXAO.

SINTO MUITO EM DIZER

O SISTEMA VAI TIRAR BOZO DO PODER CUSTE O QUE CUSTAR

ELES VIERAM PRA ISSO BOZO FOI INOCENTE

EU ESPERO QUE EU ESTEJA ERRADO,

QUERO MUITO VER O PT SER DESTRUÍDO,
E 9 DEDOS TAMBEM

MAS ELES SAO UM SISTEMA DE MAIS DE 30 ANOS 

ELES TEM MAIS VONTADE DE VOLTAR AO PODER DO QUE BOZO VENCER

NA MINHA HUMILDE OPINIAO FALTOU BOZO BOTAR QUENTE NA FISCALIZAÇAO DE URNAS",0,1,FP,0.7093391968439549
LogisticRegression,1,"Não generalizando, mas a maioria gostava da mordomia de receber bolsa familia de 130 reais e não ir trabalhar!! Por isso querem Lula de volta. Ah tnc enquabto uns querem empregos eles so querem voltar pro mundo preguiçoso",0,1,FP,0.7496341687691532
LogisticRegression,1,"Sempre fraudaram as eleições desde a época do boto tucuxi nas cédulas de papel até as urnas fraudaveis por hackers como aconteceu em 2014 e 2018 e confirmado agora nesse primeiro turno. 
Tá tudo muito bem claro, é só você analisar a grande rejeição do pedófilo corrupto árabe e a grande multidão que acompanha o Bolsonaro contra as vaias que o ladrão de nove dedos recebe em todo o lugar por onde passa. 
Tá tudo muito bem claro. 
Não adianta apenas votar.",0,1,FP,0.8851072671567243
LogisticRegression,1,Só que as pessoas têm que parar de ofender o nordeste e principalmente a Bahia nós precisamos desses votos que é muito importante provavelmente aconteceu alguma fraude lá também nós não podemos ficar xingando os nordestinos nem muito menos os baiano,0,1,FP,0.5576585418395614
LogisticRegression,1,22 votei consciente....tem pessoas doente pelo Lula.. tiro pelos os pessoal lá da casa da mamãe eu até tentei converse ela votar mais ela não quis de geito nenhum :disappointed_face:,0,1,FP,0.5629556331117126
LogisticRegression,1,O  DIABO   COMEMORA   ! MAS    VAI   SER  POR  POUCO   TEMPO   ! A  DECISÃO   SERÁ   NO   2 TURNO   !  OS  TRAIDORES   AGUARDEM   !:goblin::goblin::goblin::goblin::goblin::goblin:,0,1,FP,0.9297149082614821
LogisticRegression,1,"Ninguém ninguém sabe o q aconteceu nas urnas, já anoite, ainda cheias de pessoas pra votarem

Só Deus sabe de tudo !!!",0,1,FP,0.5957492411172334
LogisticRegression,1,VEJAM NOSSA FORÇA. ENGRAÇADO QUE SÓ A GENTE TA PESSIMISTA. OLHA A MIDIA SUJA? OLHA A IMPRESSÃO DELES?,0,1,FP,0.6270401248163708
LogisticRegression,2,Jornalista toma uma invertida de uma senhora nordestina,0,1,FP,0.7118839898079026
LogisticRegression,2,":thinking_face:QUERIDOS ""IRMÃOS E AMIGOS"". É BOM COMPATILHAR-MOS:backhand_index_pointing_up_medium-dark_skin_tone:ISSO:COM TODOS NOSSO CONTATOS. PORQUE: SE ACONTECER ESSE ESSA NOTÍCIA FALSA. ESTAMOS SABENDO DE ANTEMÃO. E DESCARTAREMOS OK. O :smiling_face_with_horns: É ESTUTO. MENTIROSO!, E ""PAI DA ""MENTIRA"".:backhand_index_pointing_right_medium_skin_tone:João.8.44 e ele usa seu filhos Mentirosos, para espalhar, Boatos,e Mentiras. APOCALIPSE.20.8 e os Cegos espirituais Acreditam, e Compartilham. :thinking_face:  SE POFMR ACASO NÃO ACONTECER ISSO: DESCARTEM O VÍDEO. AMÉM?  EXCELENTE DIA! NA PAZ DO SENHOR JESUS! QUE E
LE: CONTINUE, VOS ABENÇOANDO!",0,1,FP,0.8541944379519133
LogisticRegression,2,":backhand_index_pointing_up: *Agora a esquerda surta!:upside-down_face::upside-down_face:*

*[USER] agradecendo a visita do Presidente [USER] da Primeira Dama Michelle Bolsonaro e do [USER] ao [USER]*

*A oposição já acionou a justiça para o Neymar não ser convocado pra Copa?:soccer_ball::face_with_tears_of_joy:*

Pra cima…:rocket::Brazil::saluting_face::keycap_2::keycap_2::oncoming_fist_light_skin_tone:
:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball:
Canal
[USER]:Brazil:",0,1,FP,0.9189356712350764
LogisticRegression,2,"*Compartilhe o em seus grupos*

Veja só a estratégia diabólica que os candidatos a *Deputado da ESQUERDA e os ISENTÕES* estão fazendo para não reeleger o Capitão Assumção.",0,1,FP,0.9946561697051294
LogisticRegression,2,Bom dia! Vocês sabem que lula se inspira em Fidel castro e CheGuevara com certeza. Mas vocês sabem como eles trataravam negros e gays?,0,1,FP,0.9985004807993083
LogisticRegression,2,"Se for Bolsominion e não tiver o coração :red_heart: forte, não assista :backhand_index_pointing_up::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",0,1,FP,0.9840548242641224
LogisticRegression,2,NÃO ADIANTA A INJUSTIÇA FALAR. BRASILEIROS  DE DIREITA NÃO TEM JEITO COM ELES.,0,1,FP,0.8402640791015676
LogisticRegression,2,Vídeo que a esquerda não gosta.,0,1,FP,0.5244352668549228
LogisticRegression,2,"É típico mesmo, politicos de esquerda se apropriam da coisa pública em benefício próprio, sempre foi assim, é a esculhambacão com a coisa pública.",0,1,FP,0.5744734860622949
LogisticRegression,2,Para as fazendas de gado do Lula e Dilma ele fecha os olhos.,0,1,FP,0.6500883868690833
LogisticRegression,2,Uma vergonha um esquerdista mandou um padre ir pro inferno :man_facepalming_medium-dark_skin_tone:,0,1,FP,0.8731070246978587
LogisticRegression,2,meu amigo....e quem é que não esta doido para dar umas porradas nesse vagabundo....:face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow::face_with_raised_eyebrow:...até os petistas querem arrebentar ele...:smirking_face::smirking_face:,0,1,FP,0.9480771749639958
LogisticRegression,2,"OI PATRIOTAS :Brazil::Brazil:!!!!

PASSANDO PRA LEMBRAR: :backhand_index_pointing_down_medium-light_skin_tone:

1) TODOS DE VERDE E AMARELO NO DIA DA VOTAÇÃO :Brazil: ;

2) TENHA ORGULHO DE DECLARAR O SEU AMOR PELA NOSSA PÁTRIA, COLOQUE UMA BANDEIRA :Brazil: DO BRASIL :Brazil: NO; SEU CARRO, NA JANELA DE SUA CASA, E ETC...

3) COLOQUE NA FOTO  DO SEU PERFIL UMA FOTO DA BANDEIRA :Brazil: DO BRASIL :Brazil:.

4) POSTE VÍDEO DESSE AMOR PELO BRASIL NAS REDES SOCIAIS!


ATÉ A VITÓRIA!

QUE DEUS ABENÇOE À TODOS :Brazil::oncoming_fist_medium-light_skin_tone::face_blowing_a_kiss:


*DIVULGUE*
*DIVULGUE*",0,1,FP,0.5243752138646984
LogisticRegression,2,NOS   DA  POPULAÇÃO   DO BEM    VAMOS   SAIR   DA  FILA  DOS  QUE  RECLAMA   E  DIA  2 DE  OUTUBRO   DE  2022  VAMOS   ENTRAR   NA  FILA   DOS  QUE  FAZEM   !  VAMOS   MOSTRAR     PARA  ESTA   ESQUERDA   DO  DIABO   QUE  TODO  PODER   EMANA DO POVO   !  VAMOS   TODOS JUNTOS E MISTURADOS   VOTAR  EM  CANDIDATOS   DA  DIREITA   E  VAMOS   VARRER   DO  NOSSO BRASIL   ESTA  ESQUERDA   SATÂNICA  !:thinking_face::thinking_face::thinking_face::thinking_face::thinking_face::thinking_face:,0,1,FP,0.5606504288187274
LogisticRegression,2,"*QUANDO AQUELE ESQUERDISTA CHATO FALAR QUE BOLSONARO NÃO FEZ NADA NO SEU MANDATO , POR FAVOR MOSTRE ESSE VÍDEO PRA ELE !*",0,1,FP,0.8775455789239996
LogisticRegression,2,"GENTE AMIGA E  IRMÃS BOLSONARIANA,  A COISA VAI FICAR SEM CONTROLE,  GUERRA CIVIL MESMO....VAMOS CLAMAR A DEUS!!!!",0,1,FP,0.6583418361931234
LogisticRegression,2,Lutemos por dias melhores... um bom voto a todos todas e todes,0,1,FP,0.9883351197100148
LogisticRegression,2,Pois é meu amigo quem acredita em pesquisa da esquerda só pessoa da esquerda mesmo então tu parece ser um desses se é um esquerdício infiltrado no meio dos patriotas,0,1,FP,0.6034383452079535
LogisticRegression,2,Serei o cidadão mais feliz se o *Padre de festa de São João* ultrapassar o verme. :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0,1,FP,0.7765337543342247
LogisticRegression,2,":latin_cross::Brazil::latin_cross::Brazil::latin_cross::Brazil::latin_cross::Brazil::latin_cross:
*Uma oração a ser feita repetidas vezes hoje:*

*SENHOR, DEUS PAI-MÃE* 

*LIVRE O BRASIL DO COMUNISMO E DESARTICULE TODA E QUALQUER AÇÃO DO MALIGNO  NESSAS ELEIÇÕES.*

*LIVRAI-NOS, OH DEUS, DOS NOSSOS INIMIGOS E NÃO PERMITA QUE O MAL PREVALEÇA EM NOSSO PAÍS.*

*LIVRAI-NOS, OH DEUS, DO FLAGELO DO COMUNISMO, DO ABORTO, DA PERVERSÃO, DA CORRUPÇÃO, DA DITADURA E DA NOVA ORDEM MUNDIAL.*

*PROTEJA NOSSOS FILHOS, NOSSAS  FAMÍLIAS, NOSSAS CASAS, NOSSA PÁTRIA E NOS CONDUZA PELA PORTA ESTREITA ATÉ A VIDA ETERNA.*

*QUE OS ANJOS DO SENHOR ESTEJAM GUERREANDO EM NOSSO FAVOR.*

*PEÇO EM NOME DO TEU FILHO AMADO, JESUS CRISTO*

*AMÉM!*",0,1,FP,0.8749812903513757
LogisticRegression,2,"Agora terminou de acabar com o GP 
Com mais uma desgraça  aparecendo.
Esse ai é o segundo bolsonario um cão em forma de pessoa.
Deus nos livre dessas maldições",0,1,FP,0.9844923123834985
LogisticRegression,2,"Deveríamos lutar e dividir o país em 2, quem quer viver com ladrão socialista q viva com eles, quem quer a direita, família, Deus que fiquemos só lado direito.
Sou professora e não aguento mais essa porcaria de ideologia de genero",0,1,FP,0.9709006887970475
LogisticRegression,2,"Gente, sou do Piauí. E garanto que a grande maioria dos amigos e familiares em peso são Bolsonaro. Estou aqui destruída. Já chorei tanto :loudly_crying_face::loudly_crying_face::loudly_crying_face: É um inferno esse PT em nosso Estado. Com certeza essas urnas foram manipuladas em todos os estados e principalmente no Nordeste, onde eles tem mais controle. É revoltante. Tô sem chão :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:",0,1,FP,0.7435553905305473
LogisticRegression,2,"*Parabéns patriotas, bolsonaristas e povo cristão brasileiro. Diante das pesquisas, fomos grandes vitoriosos. Agora, aquela multidão de deputados e senadores, comprando voto e gastando com o eleitorado não existe mais. A votação do ex presidiário cairá bastante. Nossa luta contra o mal dessa facção criminosa e imoral; continua. A vitória é nossa... Brasil acims de tudo e Deus acima de todos* :Brazil::Brazil::Brazil::Brazil::Brazil: :keycap_2::keycap_2: neles.",0,1,FP,0.6503769539277229
LogisticRegression,2,"Enfim, Deus tenha misericórdia de nós e nossos filhos, são vai acreditar quando nosso país se tornar uma Venezuela",0,1,FP,0.7400225827048397
LogisticRegression,2,"São estas informações que ou é por ingenuidade, ou é algum esquerdista que posta para nos confundir, e aí somos acusado propagar as tais fak News",0,1,FP,0.5884653719160244
LogisticRegression,2,Exatamente! Ela quer nos desanimar. Isso é  tática esquerdista. Vem de mansinho para desanimar o povo. Mas aqui não vai conseguir. Estamos unidos com o nosso capitão,0,1,FP,0.9056781350879025
LogisticRegression,2,"Se cada bolsonarista arrastar, convencer o voto de um indeciso/voto em branco a gente ganha essas eleições.",0,1,FP,0.7677295335032531
LogisticRegression,3,Devem ter ganho uma verba bem gorda para produzir o mesmo.,0,1,FP,0.9186891780036378
LogisticRegression,3,Dia 8 de Outubro - Dia do Nordestino - Parabéns e um forte e calouroso abraço.,0,1,FP,0.6406471688330075
