id,text_content_anonymous,rotulo_modelo
584,Boa tarde. pessoal. Mim chamo Elicarla.estou passando uma situação muito difícil já faz muitos meses já não aguento mais tenho dois filhos pequenos que precisam se alimentar um de 2 anos e um de 7 o mas novo mamá mas também toma Migau mas não tem leite e nem masa :loudly_crying_face::loudly_crying_face::loudly_crying_face:queria pedir a ajuda e oração por minha família e quem pode ajudar em qualquer contia peço apenas (1ou2) porque as pessoas do grupo mora longe o cras aqui do meu interior infelizmente continua sem cestas básicas eu trabalho com reciclagem mas tá difícil que pode ajudar desde de já agradeço meu (pix84994262642) meu nome é Elicarla Alves dos anjos :folded_hands:,0
2645,A quem nosso país estava entregue!!!!! Meu Deus!!!! A essa louca!!!!,1
2683,"Por Silvio Grimaldo:
Não precisam acreditar em mim, eu sou só um rapazinho da direita burra e emocionada. Mas se quiserem, ouçam o Mauro Iasi, fundador do PT, dando uma aula sobre tolerância e a forma adequada com que vão debater com conservadores qdo voltarem ao poder.",1
756,"o Brasil acordou e o gigante continua em pé...
:Brazil: BOLSONARO 22:Brazil::Brazil::Brazil:",0
1798,Vamos clamar ao nosso Deus:man_bowing_medium_skin_tone:..virou guerra espiritual e muitos ainda não perceberam isso,0
1081,"Católico Apostólico Romano lançando um pequeno desafio,a outros Católicos que querem e apoiam o CANDIDATO DE ESQUERDA.:folded_hands_medium-dark_skin_tone::latin_cross::church::crossed_swords::shield::Vatican_City:",0
2551,"Agora eu entendo pq, entre o primeiro turno e o segundo, teremos 4 semanas e não 3 como de costume. Dia 30 é  Domingo. Dia 29 é sábado e 28 é  sexta-feira, Dia do Funcionário Público, feriado para eles. Eleição  é dia 30. Dia 01 de Novembro (provável feriado) ponto facultativo e dia 02/11 Finados. 
Outro feriado. Feriadão de 5 dias com uma eleição no meio. Quem viaja num feriadão? Eleitores do Bolsonaro ou  do Luladrão? Abstenção severa? A quem vai beneficiar? Muita coincidência ou armação? Não vamos viajar. Vamos votar.
*Para reflexão*
Repasse pra conscientização.",1
2120,"É, ... seria cômico se não fosse trágico! Trágico para o Brasil e para a população brasileira!
Tirando raras e honrosas exceções, a classe política brasileira é péssima em todos os sentidos, principalmente em termos éticos e morais!
A maioria deles deveria estar na prisão!
O que estes 4 (quatro) mentirosos, falsos, cínicos, hipócritas e traidores estão fazendo, não pode ter perdão, nunca mais! 
Estes infames xingaram a população brasileira de idiota e cuspiram no nosso rosto!
Eles estão fazendo parte do plano do PT, de implantar no Brasil uma ditadura radical de extrema esquerda, criminosa, corrupta, cruel e assassina como na Nicaragua, e na Venezuela!
Por isto eles não se preocupam com seu futuro político, eles sempre terão altos cargos, de muito poder e riqueza, como membros desta ditadura! *Não precisarão mais de votos!*",1
1306,"O presidente se reelegendo, vai criar condições para a direita ficar pelo l seis mandatos cuidando do país:Brazil:",0
1613,"Se querem um pais melhor, mais rico, com melhores condições de vida, mais empregos e melhores salários, já existe exemplos e modelos a serem seguidos, no caso da direita",0
2694,"pelo tipo de pessoas vc  e gay e adora dar o cu pra todo mundo que pagar 1real, seu deficit e de rola no cu  vc nao vive  sem isso kkkkkkkkkkkkkkkkkkkk posiçao  significante é da sua mae que fica de 4  pra dar o cu  fale pra sua mae procurar ajuda ela esta arrombada!!",1
2469,"Esse será o normal com governo esquerdopata. 
Isso mesmo que você quer para seus filhos e netos ?",1
1335,"Em boa parte existem pessoas mais leigas, o que é uma lástima. Mas infelizmente muitos ainda não enxergam que o PT só usa boa parte como massa de manobra, mas aqui ainda tem muita gente que deseja expurgar esse mal daqui. Obs, parem de chingar os nordestinos, outra coisa, sou do extremo Sul da Bahia e aqui a maioria são Bolsonarista. Grata!",1
715,":backhand_index_pointing_up_light_skin_tone: Esse Padre de Festa Junina foi ser cabo eleitoral do BOZO mas deu errado. Com esse debate o BOZO perdeu voto.


Vai ser no primeiro turno.  É  13",1
2820,Este povo tem q toma e no cu mesmo povo burro Deus julive,1
516,"Um padre desse deveria ser preso, fazendo comércio político dentro da casa de Deus.
Mas ele vem com esses engodos usando o nome de Deus e esquece que seu Jair Bolsonaro é a favor da TORTURA declaradamente e se esquece que Jesus Cristo morreu sob tortura. 
Hipocrisia e comércio político dentro da casa de Deus.",1
1796,VEJAM NOSSA FORÇA. ENGRAÇADO QUE SÓ A GENTE TA PESSIMISTA. OLHA A MIDIA SUJA? OLHA A IMPRESSÃO DELES?,0
1848,"Também acho que não é a voz do Ciro Gomes. Pode ser de outro Ciro, também com sotaque cearense.",0
39,Pelo amor de Deus :folded_hands_light_skin_tone: entenda.  :Brazil:,0
454,"Boa noite !                                        Que tenhamos força.

Que tenhamos força, para lutar as batalhas da vida .
Que tenhamos fé, para vencer.
Que tenhamos ânimo, para jamais desistir .
Que tenhamos esperança, para que tudo dê certo.
Que tenhamos Deus, para estar a frente de tudo, fazendo o melhor por nós.
         Deus cuida de nós. 
                          Amém :folded_hands:",0
2308,"Mentirosos e bêbados que atormentam a religião dos outros. Esses são os apoiadores de Bolsonaro. Um povo sem noção, srn critério, sem educação, sem sensatez, um povo imbecil. E quem não gostou sinto muito. O presidente é o pior de todos",1
2799,Como um cidadão que diz ser cristão vota num candidato que apoia invasão de terra dos outros de casas apoia os costumes lgbt legalização de drogas e de ladrões de celulares etc que Jesus é esse,1
1977,Eu sou nordestino mas não voto no ladrão de 9 dedos não,0
2282,É BRINCADEIRA BOLSONARO VAI A MISSA EM APARECIDA E É CRITICADA LULADRAO VAI AO MORRO DA ROCINHA COM BONÉ CPX C.V,1
2518,"*Estás Atitudes do STF/ TSE ...serviçal da esquerda/ PT/ Luladrão...e o desespero  por poder a qualquer custo, transformou nesta loucura da Ditadura da TOGA/ Censura.*",1
2510,Por você me chamar de burra por também ter minhas opiniões :face_with_tears_of_joy:,0
2550,O que fez esse homem mudar de opinião?????? Por quê passou a defender o CANALHA LULADRÃO???? Há muita lama nessa mudança!!!! A vitória do BOLSONARO é uma necessidade de sobrevivência para todos nós!!!,1
1497,"BARROSO E DIRCEU FORAM BEM CLARO! ""ELEIÇAO NAO SE GANHA, SE TOMA'.",0
1278,Olhem o que o luladrao fala de nós bolsonaristas.,1
1954,"Você publicou minhas fotos e eu printei, sua louca, vai se tratar não gosto de você",1
317,"Bom dia! Pessoal isso :backhand_index_pointing_up: é verdade? Pelo amor de DEUS meu voto e família é pra esse homem, me ajude porfavor preciso saber a verdade em quem tá com nosso Presidente Bolsonaro.",0
581,"Meus amigos!
Quanto a nossa “guerra” doméstica, já era esperado uma enxurrada de mensagens alarmantes nesta semana que antecede as eleições,  estas, sem dúvida, uma tática desesperada da esquerda para desestabilizar os eleitores, principalmente os partidários de direita.
Assim, antes de me desligar por uns dias do nosso grupo (viagem), gostaria de compartilhar este elucidativo áudio do Cel Av RR Jefferson, oficial altamente especializado nos assuntos relativos à Política Nacional (chefiou o Curso de Política e Estratégia Aeroespaciais da ECEMAR), com mestrado na área de Defesa da UNIFA e nos EUA.
Um forte abraço a todos.
*Deus, Pátria, Família*",0
2568,"Pois é! UM PAI E UMA MAE DE FAMILIA, que assiste um video de um cidadao de bem sendo assaltado, entregando o celular e levando um tiro na cabeça, perdendo a vida e depois o pilantra do lula, abrir a boca e falar naturalmente q os "" inocentes"" roubam.celular p.tomar uma cervejinha, e ainda votar nele, uma pessoa dessa é pior mil vezes q o luladrao!",1
518,"Quando você Capixaba for votar no Casagrande, lembre-se deste vídeo. Um governador que quebrou vários comércios e destruiu muitas famílias não pode ser reeleito.
Acorda Espírito Santo!
Não reeleja Casagrande, repasse sem dó. Lembra do: FIQUE EM CASA? Agora ele vem com: FIQUE EM CASA *SE PUDER* hipócrita mentiroso.
 Um dos pouquíssimos ou o único estado da federação que vota num presidente de direita mas prefere continuar votando num governador comunista de esquerda :enraged_face::enraged_face::enraged_face::enraged_face: . Vote num governador que apoia Bolsonaro. Assim teremos inúmeros recursos a mais. Vote Manato 22 :Brazil::Brazil::Brazil:",1
1984,Qual a moral vc tem para falar isso ?? Primeiramente que vc não conhece a maçonaria. Outra ! Seria mais estranho e um evangélico vota em um sujeito que anda em terreiros de macumba,1
2105,Desejo a todos os petistas tudo que o Luladrão defende enraizado na vida e família de vocês,1
2342,"SE VOCÊ QUE É CRENTE E TEM ALGUMA DÚVIDA DA PERSEGUIÇÃO, NÃO VOTE NO LULADRÃO....",1
1007,"Tem importância sim essa esquerda são assim de briga, o povo precisa saber como eles agem, mostram como ekes realmente são.",0
