id,text_content_anonymous,rotulo_modelo
2926,"Eu, assim como muitos eleitores de Bolsonaro, nao confio nesse site “boatos”.
Faz parte da mesma corja de sites tipo “tabu” que também já foi desmascarado pois seu criador era defensor ferrenho dos Lulaladrao! 
Todos nós sabemos que os banqueiros tomaram muito prejuízo, isto é, deixaram de faturar milhões com as transações do pix por serem isentas de taxas.
Um dos requisitos mostrados pelos banqueiros para apoiar o molusco era justamente a taxação das transações bancárias bem como fim dos bancos virtuais!!!",1
1104,"DEUS PÁTRIA E FAMÍLIA, DIREITO A PROSPERIDADE! LIBERDADE PARA FAZER O CERTO, HONESTIDADE HUMILDADE E HUMANIDADE, É ISSO QUE TODOS NÓS BRASILEIROS PRECISAMOS. QUE DEUS CONTINUE ABENÇOANDO SEMPRE TODOS NÓS!!!!!  
VAMOS PRA CIMA SAMUEL! ESSE SIM SERÁ NOSSO FUTURO DEPUTADO FEDERAL.. RUMO AO CONGRESSO NACIONAL..:rocket::Brazil::oncoming_fist_medium-dark_skin_tone:",0
505,"“Eu lhes deixo um presente, a minha plena paz. E essa paz que eu lhes dou é um presente que o mundo não pode dar. Portanto, não se aflijam nem tenham medo.
João 14:27 NVT

DEUS É BOM :folded_hands_light_skin_tone::folded_hands_light_skin_tone:

BOM DIA :right-facing_fist_light_skin_tone::Brazil::left-facing_fist_light_skin_tone:

BOLSONARO 22  :Brazil::Brazil:",0
2653,LULADRÃO.  VIAGEM. PASSAPORTE SÓ DE IDA PRO INFERNO.   POIS SE EXISTIR EM 2O23 . CADEIA NELE. NÃO ALMEJO O MAL DE NINGUÉM.   NESSE CASO A SEGUNDA OPÇÃO.   CADEIA PRA ELE E PARA TODOS FILHOTES DELE,1
2924,Este reporte safado é o Leandro trindade era da globo lixo um gayzinho safado fez censura para os manifestantes de todo o Brasil,1
2448,"Se o luladrão voltar , vamos acostumar com essa idéia...

Nossas mães e avós principalmente irão fazer onda !",0
2752,"*Dia do Servidor Público*. Deus abençoe vocês. Fico Feliz :grinning_face_with_big_eyes:em poder parabenizar vocês nesta data tão importante. 
*Edson Flavio*. 
Ex-Vereador e Membro do PL 22. *Nova Friburgo.RJ*",0
947,Brasil acima de tudo Deus acima de todos. :Brazil::Brazil::keycap_2::keycap_2:,0
2851,"Porquê esperar pra janeiro se tem tanta certeza dos crimes dele??? O sistema jurídico é esquerdopata, a mídia é podre, tendenciosa e esquerdopata. 
Bolsonaro só tem seus apoiadores a seu lado. 
Se não fizeram nada, é porque não tem nada que o incrimine, são idiotas e carrapatos sempre nas calúnias.",1
1738,Eles só tão usando o nordestino vamos para com isso. Eu até sei q tem alguns nordestino q votam no ladrão mas não é maioria.,1
564,"A droga causa dependência e obediência, por isso é viável para a esquerda.",1
2481,Mano o grupo está no limite máximo... Assim que aparecer uma vaga a gente add ele... Ou identificar um Vermelhinho incubado...:smiling_face_with_sunglasses::Brazil:,1
2483,"Agora se segura pra não cair da cadeira TIO 

Cumé qui é, LULADRÃO esperando Autorização do TRAFICANTE Marcola pra transitar em São Paulo???? 
Foi isso mesmo que eu ouvi?
Aí é o FIM!!",1
1969,"Vcs baianos são uma cambada de preguiçoso vagabundo 

Que foram eleger um PETISTA 

Agora tão comendo merda aí",1
2989,"Eles não conseguiram encontrar um sócia lá no Ceará??? 
Pega o lula travesti kkkkkkkkkk",1
1903,"Esse pessoal que votou no Luladrão estão com saudades de quê?

- DPVAT de R$ 300,00 ao invés de R$ 0,00
- ICMS de 29% ao invés de 18%
- PIS/COFINS de 13% ao invés de 0%
- CNH de 5 anos ao invés de 10 anos
- Bolsa Família de R$ 190,00 (máximo) ao invés de R$ 600,00 (mínimo)
- Transferência bancária a R$ 18,00 ao invés de PIX de graça
- Ladrão espalhado em tudo que é canto, inclusive no governo
- Governante que se junte ao crime, ao invés de combate-lo
- BRs cheias de fotossensor
- Estatais saqueadas
- Escândalos de corrupção na TV diariamente
- “Artistas” ricos tendo shows bancados pelo governo
- Obras inacabadas e abandonadas por décadas
- MST forte voltando invadir propriedades de quem passou a vida toda para conquistar
- Apoio ao aborto
- Fortalecimento da ideologia de gênero
- Liberação das drogas
- O cidadão mais dependente do estado
- etc, etc

Isso é apenas 5% da diferença entre os candidatos. Quem apoio isso tudo não é eleitor, é cúmplice do caos.",1
604,Essa confusão foi por  causa de tu mesmo porque fica excitando ódio aí tem os louco que fica matando gente aí é estudar para ter umas eleição mais seguro porque tem um psicopata. na presidência até  2023,1
1856,"Até chorei meu Deus :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:
A guerra não acabou! Vamos lutar com todas as armas! 
Ó Senhor Jesus! Creio na nossa vitória!",0
356,"O Adélio é cria da Globo. E vão cutucar ainda mais? Como diz minha mãe, o diabo ensina fazer a panela, mas não a tampa. Vem castigo a cavalo pra eles. :enraged_face::enraged_face:",0
1223,"Quem como Deus??
Ninguém como Deus!!
Fique tranquilo, a gente dormiu o sono dos justos porque estamos deixando Deus agir. 
O exército de São Miguel, São Rafael e São Gabriel está agindo por nós e pelo Brasil.",0
799,"ATENÇÃO MATO GROSSO DO SUL!

==》》CONTINUAÇÃO: :backhand_index_pointing_down::backhand_index_pointing_down:
O PRESIDENTE BOLSONARO DEIXOU MUITO CLARO (AO VIVO NA GLOBOLIXO) QUEM É O CANDIDATO A GOVERNADOR PARA O ESTADO.

CAPITÃO CONTAR É O MELHOR CANDIDATO PARA GOVERNAR O MS. SIMPLES ASSIM.

A SORAYA (TRAÍRA ATÉ DEU UMA FORCINHA) ... :grinning_face_with_sweat::grinning_face_with_sweat::rolling_on_the_floor_laughing::grinning_face_with_sweat::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:

A Soraya é tão traíra, que traiu a própria candidata do partido dela (Rose Modesto), obrigando o Bolsonaro a se posicionar ao vivo quanto ao apoio ao Cap Contar... Só Deus!!! :face_screaming_in_fear::face_with_tears_of_joy::fearful_face::anxious_face_with_sweat::grinning_face_with_sweat::rolling_on_the_floor_laughing:

:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:",1
1779,"Sim , as pessoas tem o livre arbítrio, ela disponibiliza o mal e cada um escolhe se vai abraçar ou não … ele não interfere nas escolhas , cada um escolhe como será , então sim , até a perda do diabo é honesto ….",0
579,Esse ano vai ter tambem tanto pra esquerda tanto pra direita,0
304,:Brazil::warning:Pessoal!! Só porque ele faz um trabalho bonito mas afinal é traidor de Bolsonaro!! NÃO CAIA NAS ARMADILHAS DO INIMIGO!!! FIQUEM ESPERTOS!! Vote nos Políticos indicados por Presidente Bolsonaro!!:warning::Brazil:,0
1589,"Ela falou conosco e disse que se Deus quiser isso pra nós, infelizmente está nas escrituras",0
2327,Olha o que a Ptezada andam aprontando na rua. ESTÃO PENSANDO QUE LULADRAO JA GANHOU E ESTÃO SAIDO PRA RUA APRONTA.           DEUS NOS LIVRE DESSES BANDIDOS.,1
390,Aqui na minha cidade tbem mataram…era um traficante que a polícia trocou tiro…,0
1224,"Isso é a esquerda brasileira, virando a noite, trabalhando com as trevas em prol de candidatos que apoiam as drogas, o furto, o aborto a ideologia de gênero e aos movimentos LGBT e todos que não presta, com o único propósito de destrur a família.",1
1973,Vocês da esquerda maldita chamam Jesus Cristo de gay e viado,1
