id,text_content_anonymous,rotulo_modelo
1476,VAMOS LEVANTAR PESSOAL! SEGUNDO TURNO TUDO VAI MUDAR SE DEUS QUISER,0
876,O queria saber o porquê que na esquerda só tem mulheres feias...parecem dragões,1
2178,"IGREJA DE SÃO MATEUS NO PARANÁ É INVADIDA POR CRÁPULAS, ISSO É SÓ O INÍCIO. POSICIONE-SE… VAMOS BANIR ESSA ESQUERDALHA AMALDIÇOADA DOENTIA E FEDORENTAA",1
1049,"MICHELLE BOLSONARO 
""Nós selamos aqui, agora, Senhor, as portas do inferno. As portas dos infernos não prevalecerão contra a igreja do Senhor. As portas do inferno não prevalecerão contra as nossas famílias. As portas do inferno não prevalecerão contra a nossa nação brasileira.""

Canal
[USER]:Brazil:",0
271,"O carlinhos é um viado, o carlinhos é um viado chupando homens e engolindo esperma, carlinhos vc é um viado hein vc chupa um monte de pinto e engole bastante esperma, homens mijando na boca do carlinhos, homens mijando na boca do carlinhos, homens mijando dentro da boca do carlinhos, eu sou um estrupado, eu gosto de ser estrupado, eu amo ser estrupado, eu amo ser arrombado, eu sou um estrupadoO carlinhos é um viado, o carlinhos é um viado chupando homens e engolindo esperma, carlinhos vc é um viado hein vc chupa um monte de pinto e engole bastante esperma, homens mijando na boca do carlinhos, homens mijando na boca do carlinhos, homens mijando dentro da boca do carlinhos, eu sou um estrupado, eu gosto de ser estrupado, eu amo ser estrupado, eu amo ser arrombado, eu sou um estrupado",1
880,"Patriota, aqui é Coronel Koury, do Grupo B-38. Esse é meu último vídeo antes das eleições. A lei prevê o voto em cédulas, muitos brasileiros irão votar em cédulas, principalmente no exterior. Podemos pedir que TODOS votem em cédulas! Faz 4 anos que nosso grupo vem avisando. Peço que repasse este texto e o vídeo. Deus nos ajude. BOLSONARO 22.",0
1875,Será? Estou tão desacreditada. Meu Deus fazei com q eu não perca a minha esperança.:loudly_crying_face:,0
2454,O comunismo é anti-vida. Antagônico à felicidade humana e alegria. Ele mata a Liberdade. Que Deus seja misericordioso com seus filhos nesta nação! :Brazil:,0
1160,"Bom dia amigos, recebemos uma sugestão excelente: como se trata de uma guerra espiritual,não uma eleição ,quando for votar imponha as mãos sobre a urna e clame a Deus para que não haja fraudes nela em nome de Jesus !! Repasse para outros irmãos na fé que você tenha !!:folded_hands:",0
1696,Isso não vai acontecer. Vai ser tudo fraudado outravez. Gostaria muito que fosse diferente mas nosso Presidente é muito passivo. Se não tiver atitudes severas não chegaremos a lugar algum. Essa história de dizer que o povo tem que ir pras ruas pedir isso ou aquilo já deu. Desculpa mas é minha opinião revoltada.,0
428,"Por determinação do Escalão Superior, incumbiu-me o Sr Cmt da 2ª Cia/PM, de informar aos Policiais Militares Inativos, que no proximo domingo, dia 02OUT22, haverá as eleições. Determinação do Escalão Superior. A todos o Policiais Militares Inativos, quando forem votar, não poderão levar o celular e nem a arma de fogo. Está proibido, caso algum Policial Militar Ativo ou Inativo for votar armado, com exceção o Policial Militar que estiver fardado e de serviço, será preso por Porte Ilegal de Arma de Fogo. Portanto para não ocorrer desabores, peço que cumprem a referida determinação. 1º Sgt PM Zanin - Auxiliar SPJMD.",0
1027,Pois é meu amigo quem acredita em pesquisa da esquerda só pessoa da esquerda mesmo então tu parece ser um desses se é um esquerdício infiltrado no meio dos patriotas,1
1600,"O segredo e esse, e bíblico vamos seguir este meta amém povo de Deus",0
1622,"Enfim, Deus tenha misericórdia de nós e nossos filhos, são vai acreditar quando nosso país se tornar uma Venezuela",0
1528,"Amigos, 
Quero relatar algo muito estranho.
Após 60% das apurações Lula subiu 0,5% a cada 12 milhões de votos de forma linear, sem nenhuma variação!
É matematicamente IMPOSSÍVEL!",0
509,"Na Bahia, vote na deputada estadual da Dra. Raissa Soares. 
Carla xavier é formada em direito,faz parte da frente de defesa pessoal, Cristão, apoiadora do presidente  Jair Bolsonaro desde 2018, e está sendo desempenhado projetos importantes para a Bahia, dizer as verdades que a esquerda não gosta de ouvir!
:keycap_2::keycap_2::keycap_3::keycap_6::keycap_9::check_mark_button:
Carla xavier
Deputada Estadual.",0
971,"Vi que o grupo aqui já está cheio se vcs conhecerem alguém que queiram participar de um grupo sério do Bolsonaro me avisem meu ainda tem bastante vaga. Não vou colocar o link aqui para não faltar a ética mas entendo que é tempo de nós unirmos quem já está aqui já está mas tem muita gente querendo participar de um grupo e muitos estão lotados se estamos juntos pelo mito então me ajudem a trazer pessoas que estão sem grupos para o meu ESTOU COM BOLSONARO DE NOVO
FALEM COMIGO NO PV PRA NAO Tumultuar O GRUPO AQUI obrigada a todos e Deus abençoe :Brazil:",0
1385,"GENTE 
É SIMPLES 

PRESTA ATENCAO 

MINISTRO TIRA LULADRAO DA  CADEIA

STF ABSOLVE O MALDITO 

E O TORNA ELEGÍVEL 

DEPOIS NEGAM O VOTO IMPRESSO 

PROIBE UM MONTE DE COISAS

O BRASILEIRO FROUXO ASSISTE TUDO DA GLOBOBUNDA E FICA NO SOFÁ 

AQUELA MULTIDAO EM BRASILIA TIVESSE ARRANCADO DO PODER PELO PESCOÇO
MORAES 
BARROSO 
FACCINE E COMPANHIA 

AS ELEIÇOES FOSSEM MAIS TRANSPARENTE E  MENOS FRAUDE",1
291,"O Coronel Moreno é o único de Direita.
Vote 14 pra Governador",0
1090,Como sempre a foto do Luladrão tem que está no meio kk,1
121,":keycap_2:

15. Em outras palavras, as emendas do relator podem até ser criticadas, mas apenas numa lógica de eficiência do gasto público, questionando se os parlamentares direciom os recursos para as áreas que mais precisam, e nunca por configurar compra de apoio, como ocorria no Mensalão.

16. Pior: para conseguir apoio, Lula e o PT usavam emendas; loteavam ministérios e estatais, entregando parcelas muito maiores do orçamento nas mãos dos partidos; e ainda desviavam dinheiro público para comprar parlamentares e anular o Legislativo. Era tudo ao mesmo tempo!

17. Então, da próxima vez que você encontrar alguém malandramente tentando comparar as duas coisas, deixe claro que o Mensalão foi um esquema criminoso e um golpe contra o Legislativo enquanto o tal ""Orçamento Secreto"" é, no máximo, uma forma menos eficiente de alocar recursos.",0
1321,Vai ser no primeiro minha querida em nome de Jesus :folded_hands:,0
1428,"Muito estranho porque a maioria dos governos e senadores apoiado pelo Bolsonaro estão ganhando e o Bolsonaro perdendo, MT estranho",0
