id,text_content_anonymous,rotulo_modelo
1066,"Entendi. Sabe o que eu penso, olhando pra Daniel 7, que os chifres já estão ai, so não se manifestou o chifre pequeno, mas parece que os tres chifres que se curvarão ou ainda se submeterão ao chifre que surge é a Russia, china e Irã.  A besta precisa que estes sejam “submetidos” para que o chifre pequeno controle todos. Estes paises que citei resistem ao ocidente.  O ocidente,  me refiro a aquele que o controla, e sabemos que são os trilionários bancários. Estes são os que tem poder, e acabarão por submeter o restante do mundo.  As guerras são necessárias, como disse Jesus.  Tudo para que se levante do ocidente o anticristo.",0
275,"Outra mentira.
Olha o currículo e o excelente trabalho dos 8 Dep Federais do Novo.
Essa história de agenda 2030 no Novo é mais uma herança deixada pelo idiota do Amoedo.
O Novo foi o único partido que votou contra passaporte sanitário e prisão do Daniel.

Fatos...",0
2110,Eleitor do Luladrão,1
2734,"MULHERES, NÃO SE DEIXEM SEGREGAR POR ESSA RETÓRICA CRIADA PELA ESQUERDA DE QUE MULHER VOTA EM MULHER ...VEJAM A DILMA, A MERKEL, MARIA DO ROSÁRIO, JOICE , Gleici , entre outras que são canalhas .",1
2932,"Olha o que acontece, no Facebook, com quem posta verdades sobre Luladrão e os PTralhas. :down_arrow:",1
861,A minha quase toda infelizmente tem uns do contra mas Deus está no Controle de todos,0
354,"2 Crônicas 7:14
     
14 Se o meu povo, que se chama pelo meu nome, se humilhar e orar, buscar a minha face e se afastar dos seus maus caminhos, dos céus o ouvirei, perdoarei o seu pecado e curarei a sua terra.",0
2669,"Esquedalhar burra morrendo de choro, porque o seu ladrão de 9 dedo não levou no 1 turno",1
2930,Se já perdeu não adianta nem está aqui..se já roubaram...vamos pedir à Deus que os Comunistas não voltem e também através de uma situação na qual eles não consigam roubar,1
2464,"O que vc acha do Chefe do Narco-trafico Lula ladrão ...????????

Se você não vê crime na atitude de um candidato a presidente da República, ao desfilar em carreata cercado por traficantes carregando armas pesadas, desista de sua família, de seus valores, de sua identidade e do seu país. Você não é um cidadão, nem pai de família. Você é apenas um covarde, desprovido de princípios, que enxerga apenas conveniências e vantagens na sua convivência e relações do dia a dia.

O que Lula da Silva fez no Complexo do Alemão (RJ), na última quarta-feira (12), foi perturbador e desmoralizante. Foi agressivo e altamente nocivo. Mostrou que aquele verme imundo deveria estar preso, se o STF não fosse, hoje, instituição voltada à proteção do crime e ao acobertamento dos atos mais vis e facinorosos de que se tem registrado.
Lugar desse Satanista bandido, é no inferno!!!",1
1491,"Bom dia patriotas!
A guerra mais difícil é espiritual
dobre o seu joelho, abra o seu coração pra Deus",0
736,E por isso tem essas brigas que estamos tendo aí separando a esquerda da direita,0
2857,Aqui no Brasil o luladrão não chega até janeiro bate as botas,1
1881,"Agora eu entendo pq, entre o primeiro turno e o segundo, teremos 4 semanas e não 3 como de costume. 
Dia 30 é  Domingo. 
Dia 29 é sábado e 
Dia 28 é  sexta-feira, Dia do Funcionário Público, feriado para eles. 
Eleição  é dia 30. 
Dia 01 de Novembro (provável feriado) ponto facultativo e 
dia 02/11 Finados. 
Outro feriado. 
*Feriadão de 5 dias e com eleição no meio.* 

Quem viaja num feriadão? 
Eleitores do Bolsonaro ou  do Luladrão? 

Abstenção severa?

 A quem vai beneficiar? Muita coincidência ou armação? 
Não vamos viajar. 
Vamos votar.
*Para reflexão*
Repasse pra conscientização.",0
413,"Qm é Maçom de faro, é o Mourão, ex vice do presidente. De fato, o Bolsonaro foi no templo na época do primeiro mandato, provavelmente aceitando um convite dele.

Agora, se votarem nulo e deixar o 9 dedos retornar, suma deste país, porque o caos será instalado aqui !

Tem igrejas evangélicas q são Pt, e aí, eles irão votar nulo ? 

Vamos usar de sabedoria, pois a palavra diz q: maldito do homem que confia em homens. 
Deixa Deus falar e não pastores, padres, pai de santo, etc.",0
2497,"Oh meu Deus , abra os olhos daqueles que insistem em não  acreditar que o lula é  comunista é vai destruir o Brasil",1
2499,"INDEPENDENTE DO QUE ACONTECER NO BRASIL, OS PARTIDOS DAS TREVAS E SEUS ELEITORES, TEM QUE COBRAR O QUE ACONTECER DO SENHOR MINISTRO DO TSE E NÃO DO PRESIDENTE BOLSONARO. O SENHOR ALEXANDRE DE MORAES E SUA CORJA DE JUÍZES USARAM DE DESONESTIDADE PARA COM O POVO, FAZENDO UM TRABALHO SUJO. OS ADMIRADORES DO LULADRÃO, TEM QUE SE REVOLTAR CONTRA ELES E NÃO CONTRA O PRESIDENTE. 
DIGO ISTO PORQUE AS PESSOAS TEM MANIA DE ACHAR E PÚBLICAR QUE O BOLSONARO É CULPADO DE TUDO. O POVO NÃO É BURRO E MUITO MENOS ANALFABETO. ESSES AMIGOS DO LULADRÃO QUE ESTÃO AMEAÇANDO QUE SE O LULADRÃO NÃO ASSUMIR A PREVIDÊNCIA  ELES VÃO TOCAR TERROR. COMO SE A CULPA FOSSE NOSSA. A CULPA FOI DO TSE QUE NAO FEZ UMA ELEIÇÃO TRANSPARENTE  E HONESTA. .",1
1986,"GENTE ESSE GRUPO É FRAUDE, ESTA SE PASSANDO POR GRUPO DO BOLSONARO E COLOCANDO DUVIDAS NAS PESSOAS DA INDOLE E DO CARATER DO PRESIDENTE, FOI FEITO PELO PESSOAL DO PT, Ñ POSTEM COMPROVANTE NENHUM, ISSO AQUI É MENTIRA PRA ANGARIAR VOTOS PARA LULADRÃO, ACORDEM E SAIAM DESSE CANAL",1
2990,"Olhem o aburdo ,TSE proibide transportadora de parar na véspera da Eleição. 
Ditadura chegou ninguém tá percebendo. :Brazil:
Povo não abre olho que jaja estamos igual a todos esses país Comandos por Ditadores comunistas.:loudly_crying_face::loudly_crying_face::folded_hands_medium-light_skin_tone:",1
1922,"e vc vai morrer de varíola dos macacos, viado do caralho",1
453,"Estudem mais sobre as escrituras, estamos nos tempos das revelações (apocalipse). Orem e estudem que Deus Pai mostrará grandes mistérios.",0
1452,"Jesus prometeu os fiéis em Cristo será marcado por sua cruz, apocalise, será protegido que nem os hebreus com Moisés, destruiu o Império Egípcio, Império Romano, agora o Império Tecnocrata e Ambientalista.

Deus e Nossa Senhora,  odeiam  o abortooooo legalizado no mundo todo.

Haverá uma limpeza mundial igual de Noé, Sodoma e Gomorra.",1
1641,"O resultado verdadeiro é para ser este.

51,04%  Bolsonaro

48,90%  Luladrão",0
962,"""Perto está o Senhor de todos os que o invocam, de todos os que o invocam em verdade."" 
Salmos 145:18

Boa noite PATRIOTAS GUERREIROS:Brazil::folded_hands:
Que Deus abençoe a todos.... Linda mensagem querida Nelma Barros :folded_hands:",0
621,O bom de ter segundo turno é isso as máscara caem cedo. Qual a surpresa? Quem esteve junto da CPI do circo atacando as mulheres com os caciques da velha política. Foi contra a investigação do consórcio nordeste pelo desvio de 50 milhões na compra de respiradores. O discurso para se eleger é uma coisa. A vida política é outra.,0
1385,"Ao cumprir esses dois mandamentos, de amar a Deus sobre todas as coisas e amar o próximo como a ti mesmo (da forma correta) automaticamente você cumpre com os 10 mandamentos, vejamos :face_with_monocle::backhand_index_pointing_down_medium-light_skin_tone:

Amar a Deus de todo o coração, se você ama a Deus Pai mais do que tudo você::backhand_index_pointing_down_medium-light_skin_tone:

1. Não terá outros deuses diante Dele (Êxodo 20:3)
2. Não fará nenhuma imagem de escultura, não as adorarás e nem prestará culto a elas (Êxodo 20:4-5)
3. Não tomarás o nome do teu Deus em vão (Êxodo 20:7)
4. Lembra do shabat (sábado, sétimo dia) para o santificar (Êxodo 20:8)

E se você ama teu próximo como a ti mesmo você::backhand_index_pointing_down_medium-light_skin_tone:

5. Honra teu pai e tua mãe (Êxodo 20:12)
6. Não mata (Êxodo 20:13)
7. Não adultera (Êxodo 20:14)
8. Não furta (Êxodo 20:15)
9. Não dá falso testemunho contra teu próximo (Êxodo 20:16)
10. Não cobiça (Êxodo 20:17)",0
428,"Meu deus... 

É só uma eleição sim po.. confia...",0
175,Ester Silva está no lugar errado. Sai em nome de Jesus atribulada,0
1236,Então não entra na onda da esquerda por favor... Antes de se decepcionar facilmente apure os fatos... Precisamos de pessoas cientes e não emocionadas,0
2343,"A CRUZ SAGRADA SEJA NOSSA LUZ. NÃO SEJA O DRAGÃO NOSSO GUIA! RETIRA-TE SATANÁS!
NUNCA NOS ACONSELHES COISAS VÃS!
É MAL QUE TU NOS OFERECE!
BEBE TU MESMO TEU VENENO!
QUEM COMO DEUS?
NINGUÉM!
DEUS PODE TUDO, TUDO, TUDO!
O BEM PREVALECERÁ COM PRESIDENTE BOLSONARO REELEITO! :folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::Brazil::green_heart::yellow_heart::Brazil::keycap_2::keycap_2::check_mark_button:",1
239,"SOMOS 13K

""Entrem por suas portas com ações de graças
e em seus átrios com louvor;
deem-lhe graças e bendigam o seu nome.""
Salmos 100:4


AGORA POUCO TINHA A DITO AO FUNDADOR, CRUZADO: TUDO QUE DEUS FAZ , É BOM!

NOSSO DEUS É BOM, E NÓS NADA SOMOS PRA MERCER A BONDADE DO NOSSO DEUS, QUE HOJE NOS PRESENTEOU COM 13K INSCRITOS.

LOUVAMOS E ENGRANDECEMOS A DEUS, PODEROSO, MAJESTOSO, SANTO E TREMENDO!

O NOSSO FUNDADOR, CRUZADO, AGRADECE A DEUS, SEMPRE EM PRIMEIRO LUGAR, E DEPOIS A TODOS VOCÊS .

NÓS,  ADMINISTRADORES DO CANAL , TAMBÉM QUEREMOS LOUVAR E RENDER GRAÇAS A ESSE DEUS TÃO MARAVILHOSO E TAMBÉM A CADA UM DE VOCÊS QUE NOS PRESTIGIA COM SUA PRESENÇA!

""Pois dele, por ele e para ele são todas as coisas.
A ele seja a glória
para sempre! Amém.""
Romanos 11:36

MUITO OBRIGADO!!!

Visitem nosso canal: [USER]",0
1761,"Vagabundo comunista e você fdp de merda, vá fazer sua tchuca, com seus viado, arrombado.",1
1990,"O nosso grande problema é confiar nas farsas armadas dos melancias de pijama, acorda gadoso o negócio comuna começou lá no AI-5 o general Golbery do Couto e Silva cria o mascote comuna lula e o PT, CUT junto  num balaio só com os malditos Sionistas.   Utilizando a filosofia hegeliana capitalismo x comunismo = nova ordem Mundial",1
