id,text_content_anonymous,rotulo_modelo
1489,"Temos que se atentar sobre o encontro da Fiesp/Lula, o Rogério Xavier,  sócio da SPX diz ""Investidor estrangeiro prefere Lula a Bolsonaro"", referindo-se que investidores preferem Lula invés de Bolsonaro.

Os executivos de empresas e bancos eram, Josué Alencar, Luis Carlos Trabuco (Bradesco), Carlos Alberto Sicupira (Ambev), Luiza Trajano (Magazine Luiza), Dan Iochpe (Iochpe), Jacyr Costa (Conselho Superior do Agronegócio da Fiesp), Fabio Coelho (Google), João Moreira Salles (Itaú) e Roberto Azevedo, ex-diretor geral da Organização Mundial do Comércio. 

(Ambev), (Magazine Luiza), (Itaú), (SPX), declararam apoio ao Lula, agora a pergunta é, quais são os interesses por trás disso?",0
2280,"Eles já não se preocupam em esconder quais são seus reais objetivos: transformar a América Latina em uma ditadura socialista/comunista. 

Olha o que o PT - Partido das Trevas - postou no seu perfil do Instagram?!

Os países em vermelho são os que a esquerda já conquistou e entre eles estão : Cuba, Venezuela e Nicarágua, países com seus povos extremamente pobres e perseguidos, 

Não seja conivente com isso!

Deus já nos libertou desse mal, não traga ele de volta através do seu voto.

A nossa bandeira não pode se tornar vermelha! :Brazil::Brazil::Brazil::Brazil:

 Inscreva se no Canal:backhand_index_pointing_down:
:green_circle: t.me/fimtaproximo",1
2819,"Eles foram pegos na hora da fraude. O Bolsonaro não tinha como provar a fraude na eleição de 2018, mas nessa ele tem as provas.
Por isso a cara de velório da globolixo e das outras emissoras quando deram o resultado de 2 turno.
Era para o ladrão ""ganhar"" no primeiro turno. O presidente da Argentina também já tinha enviado um twitter parabenizando o cachaceiro pela vitória. O Tofolli preparou um churrascão para a quadrilha e os olheiros internacionais que vieram acompanhar as eleições e não foi ninguém.
O ladrão já estava com o discurso da vitória e a Av. Paulista reservada para a festa, que não aconteceu.
Só quem festejou foram os presos de uma penitenciária no sul do país.
Resumindo: existe um Deus que governa todas as coisas, que não coaduna com a corrupção, que ouve as orações do seu povo e dá o livramento na hora certa.
Grande Deus!",1
2118,"Que bosta. Ninguém acorda para o fato de que nossos votos ou opiniões não mudarão nada!. Os resultados tanto de pesquisas quanto de votos sa o programados. Se nenhum apoiador de Bolsonaro responder à pesquisas, sairá o mesmo resultado: Luladrão lá encima e Bozo lá embaixo.",1
2687,"Satanistas é sempre assim, se acham acima de Deus... ""Lúcifer qdo caiu levou um terço dos anjos do céu,"" será qto esse aí vai levar em? :face_with_open_eyes_and_hand_over_mouth::thinking_face::thinking_face::eyes:",1
99,"O Brasil só é Brasil independente hoje por causa de Dom Pedro I que era maçom.
Mas Bolsonaro não é maçom e um dos principais assuntos para ser um maçom digno o primeiro é acreditar em Deus. Então falem menos bosta pois muitos aqui não sabem como funciona eu sou evangélico e também fui maçom, parem de ser ignorantes.",0
2096,Eles ja perceberam q mexeram com o gigante.. e q nao vamos recuar nem desistir.. o brasil jamais sera do pt,1
1348,"Sempre terá alguém para fazer uso de imagens falsas. Meu voto continua BOLSONARO. Perdendo ou ganhando, jamais serei covarde neste momento que está o país votar em branco ou anular meu voto.  
Brasil, pátria amada!!!:Brazil::keycap_2::keycap_2:",0
1739,Ditador da Nicarágua parabeniza Lula: ‘Triunfo para o povo do Brasil’.,1
1563,Tem muito esquerdista insatisfeito com o ladrão de 9 dedos,1
316,"Eu ontem ate Sai...nao consegui tanto MIMIMI...todas as vezes os direita ""ejaculacao precoce"" vem com Essa chatice. Qd o Andre Mendoca foi escolhido foi a mesma coisa..Mano que povo mais ingrato!",1
1628,"Muita fraude! aquela petralhada deve ter fraudado as urnas, tenho certeza que algum esquerdista safado hackeou o sistema para nosso presidente jair messias bolsonaro perder, não é possivel, isso é uma absurdo!",1
2646,"E pra vc isso basta??? Eles eram amigos até bem pouco tempo.

Esse débil mental errou feio demais ao fazer isso hoje e a 7 dias da eleição isso pode ser um problemão. Ou vc acha que a esquerdalha não vai explorar???

Que cara idiota...pqp...",1
1341,"Os que confiam no Senhor são como o monte Sião, que não se pode abalar, mas permanece para sempre.
Como os montes cercam Jerusalém, assim o Senhor protege o seu povo, desde agora e para sempre.
Salmos 125:1 e 2

A fraude foi escancarada, o presidente e as FFAA já sabem e tem provas mais a pressão é muito grande internamente e no exterior. Oremos pelo capitão e que Deus nos ajude nos próximos dias.",0
1128,"Bem-aventurada é a nação cujo Deus é o Senhor, e o povo ao qual escolheu para sua herança.

Salmos 33:12",0
2882,"Deus, Família e Pátria:backhand_index_pointing_up:

Você é podre senhor… vai arder no inferno junto com a sua corja",1
1543,":clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart:

DAREMOS AUDIÊNCIA TOTAL AO SBT HOJE, 21/10/22!

Olá, pessoal! 
O ladrão, ex-presidiário, chefe de organização criminosa, abortista, não irá participar do debate no SBT marcado para esta sexta feira, 21/10/22, às 21:30h.

Assim, somente o presidente Bolsonaro irá ao SBT participar de uma entrevista.

Vamos reunir o maior número de espectadores e estourar a audiência dessa entrevista com o nosso capitão no SBT!

Compartilhe o máximo que puder!

DEUS, FAMÍLIA, PÁTRIA E LIBERDADE!

:folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart:
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",1
416,"CONFIAMOS EM DEUS, NÃO EM HOMENS!

""Bem-aventurado o homem que põe no Senhor a sua confiança e não pende para os arrogantes, nem para os afeiçoados à mentira."" 
Salmos 40:4 

Visitem nosso canal: [USER]",0
1430,"Se não verificar se ouve fraude não vai adiantar correr atrás desses votos.
Acho que chegou a hora de Bolsonaro falar menos e agir.
Sei que não é fácil lutar contra esse sistema, muito esquisito Bolsonaro ter menos votos que seus candidatos ao governo e Senado.
Em Minas, São Paulo e no Nordeste a manipulação foi grande.",0
887,"Existe uma grande diferença entre militar politica e lutar por sua liberdade e por aquilo que você acredita e nesse caso, ter o direito de ser cristão. Entendeu ou precisa desenhar???

Judas era um militante políticos, assim como Barrabás.

Mas se você olhar para Lutero, ele tinha algumas características de estar defendendo politica, lutando contra um sistema corrupto que impedia a liberdade de consciência.

Imagine se Lutero visse tudo o que estava acontecendo ao redor e interpretasse como politica e que por causa disso ele não deveria se envolver por que ele tinha um texto fora do contexto do Espirito de Profecia que supostamente falava para ele não empeitar o sistema lutar pela liberdade, não só dele, mas de todos no mundo. Imagine se ele como você visse tudo como politica e ficasse sentadinho no banquinho só observando o povo sofrer ao redor e falasse: essa luta não me pertence. Acorde, meu amigo, antes que você se arrependa amargamente .",0
1565,"É  a pura verdade.  Que Deus nos liberte desde sistema comunista , só nos podemos nos libertará. Se quisermos, TODOS NOS TEMOS QIE IR AS URUAS ,A HORA É  AGORA, O MOMENTO É  ESSE ,SE NÃO FOR ,JA ERA TODOS OS NOSSOS DIREITOS E LIBERDADE  DE EXPRESSÃO,  A MIDIA COVARDE E MANIPULADA SÓ  QIER NOS FERRAR, A MÍDIA  E CONTROLADA PELO SISTEMA. O 9 DEDO JA TA FAZENDO AS ALIANÇAS COM OS COMUNISTA COM SEUS LIDERES, VAMOS ACABAR COM A FARRA DELES. MALDITOS COMUNISTAS.",1
1731,"ESTE CARA E UM EMBUSTE,,, NINGUÉM EM SÃ CONSCIÊNCIA, ATIRA NA POLÍCIA FEDERAL,,, NINGUÉM NAS VESPERAS DE UMA VOTAÇÃO IMPORTANTE PARA O BRASIL ATACA UMA VADIA DO STF... TEM ALGO GRANDE POR TRÁS DESTE CANALHA",1
2387,"Não existe nenhum representante do povo que não fosse convidado pela Maçonaria a PALESTAR algo, os ESQUERDOPATAS filhos do Diabo estão o seduzindo com a Mentira. REPITO, qualquer indevido que adentre a politica e convidado a PALESTRAR na Igreja dos Maçons, agora os ESQUERDOS mentem usando suas imagens para discriminar mentiras, Agora é necessário que os Maçons respondam se eles são representantes do DIABO aqui na terra ? Ou o Representante do Diabo são os Comunistas Esquerdopatas que Adoram um LADRÂO e tudo de ruim para dar a ele todo o PODER ?",1
2364,"Controle do nosso dinheiro  , controle dos nossos pensamentos e opiniões , Esse homem é  um ditador comunista autoritário",1
2772,"Gente, eu estava em oito canais pró intervenção militar/federal e todos já foram derrubados. Baixem todos os vídeos possíveis desse canal aqui e COMPARTILHEM com o máximo de pessoas para q elas vão pra as ruas! 
A GUERRA SÓ ESTÁ COMEÇANDO!!! NÃO VAMOS DEIXAR A DITADURA COMUNISTA NOS VENCER!",1
1243,Esse é o nome do teu canal? Que absurdo! Tá querendo deixar o povo doente. O sangue de Jesus tem poder.,0
394,APOIAMOS O BOLSONARO PELOS SEUS VALORES! NÃO VÃO NOS DESESTABILIZAR! DEUS ESTÁ NO CONTROLE!,0
2292,"URGENTE GRAVÍSSIMO! :SOS_button::police_car_light::SOS_button:
AMEAÇAS SOCIALISTAS NAS FRONTEIRAS :double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:

Forças de combate especiais, blindados e artilharia pesada, estão nas fronteiras do Brasil com a Venezuela e também nas fronteiras com a Colômbia,  onde serviços de inteligência do Exército brasileiro identificaram movimentação militar estrangeira. Possivelmente de grupos guerrilheiros mercenários enviados por Maduro e pelas FARC para defender o governo do PT.

Caças, drones e helicópteros de assalto fazem extensa vigilância das áreas onde um conflito pode ocorrer a qualquer momento. 

Guardas revolucionárias já estão vindo?! Intervenção militar já!!!!!
:SOS_button: :Brazil::military_helmet:",1
924,"Meu vizinho e 40 anos está internado é intubado com infecção generalizada é os médicos não sabem como isso apareceu nele. A filha encontrou ele deitado na cama todo mijado é desacordado, achou estranho é levou para o hospital, lá acharam que era infarto, mas depois de exames viram que o coração estava bem.",0
1858,Aí sim. Manda toda a pilantrada esquerdista fazer o éle e comemorar sua própria demissão. O POVO BRASILEIRO ESTÁ NAS RUAS PORQUE NÃO QUER SER GOVERNADO POR COMUNISTAS LADRÕES.,1
2585,Não vai fazer falta... e tomara que ganhe o mundial só para eu ver esse comuna lixo ... fora de Brasília,1
261,"Depois de proibirem o uso das imagens do 7 de setembro, de proibirem as imagens do Bolsonaro na Europa, de mandarem parar de falar de cartilhas que ensinavam viciados a usarem drogas ""com menos risco à saúde"" durante os governos do PT e materiais escolares inadequados... Eis que agora está proibido associar Lula ao ditador da Nicarágua, Daniel Ortega, mesmo com este último declarando apoio a Lula e tendo participado de inúmeras reuniões do Foro de São Paulo ao lado do nosso ex-presidiário.

Aonde essa escalada de absurdos vai parar?

Carol De Toni",1
2989,"*PESSOAL... DITADURA COMUNISTA JÁ REINANDO NO PAÍS .... IRÃO ROUBAR NOVAMEMTE NO SEGUNDO TURNO NA CARA DAS FORÇAS ARMADAS... JÁ PASSOU DA HORA DE JUNTOS COM OS CAMINHONEIROS PARARMOS ESSE PAÍS.... BOLSONARO JÁ FOI REELEITO PRESIDENTE DESDE O PRIMEIRO TURNO... A DITADURA DA TOGA FOI UM DOS PRIMEIROS PASSOS NA VENEZUELA, CHILE E ARGENTINA.... ACORDEM E REAJAM AGORA*:double_exclamation_mark::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning:",1
1395,"Daniel 2 
O sonho de Nabucodonosor é revelado a Daniel — O rei viu uma grande imagem; uma pedra cortada da montanha, sem mãos, destruiu a imagem; a pedra cresceu e encheu toda a Terra — A pedra é o reino de Deus nos últimos dias.",0
1199,:warning: -  Só avisando pessoal os esquerdista estão invadindo e criaram vários grupos pra enganar o pessoal que apoia o Presidente Bolsonaro.,1
852,"As abstenções chegaram a um número absurdo de cerca de 38 milhões de pessoas . Quero acreditar que não foi manipulação como aconteceu em países que a esquerda venceu  como Chile , Colômbia, França e que ainda podemos mostrar pra esses eleitores que eles devem votar certo .",1
59,Pessoal não acreditem nestas postagens da esquerda estão fazendo terrorismo e tirar o nosso foco que é reeleger o nosso capitão Bolsonaro 22,1
353,Gostaria que tivessem feito isso no nordeste pra provar que lá a esquerda não é maioria,1
1515,Bolsonaro foi na loja em campanha eleitoral. Isso é montagem da esquerda,1
1134,":Brazil: ATENÇÃO, PATRIOTAS! :Brazil:

NÃO É MENTIRA! DEUS ESTÁ VENDO E NOS APARANDO! 

ESTAMOS ORGANIZANDO UMA COTINHA PARA MANTER OS IRMÃOS NAS PARALISAÇÕES EM PROL DO PRESIDENTE!!! QUEM NÃO PUDER ESTAR PRESENTE, PEDIMOS QUE CONTRIBUA COM DINHEIRO PARA A ÁGUA E ALIMENTAÇÃO DOS QUE ESTÃO LUTANDO BRAVAMENTE EM LINHA DE FRENTE! :Brazil:


QUALQUER VALOR É BEM VINDO NESTE APOIO! :folded_hands::folded_hands:

6 REAIS = 1 MARMITA | 2 REAIS = UMA ÁGUA 500ML

PIX: 

2e7e5439-3028-41c6-83a6-acb62c04115d

""Eu sou Deus, o Deus de seu pai"", disse ele. ""Não tenha medo de descer ao Egito, por­que lá farei de você uma grande nação.
Gênesis 46:3 :folded_hands::folded_hands::folded_hands::folded_hands:",0
