id,text_content_anonymous,rotulo_modelo
2511,Victor Fasano explica por que não vota em Luladrão :backhand_index_pointing_up_medium-light_skin_tone:,0
216,"MAIS UM POLICIAL QUE TIRA A PRÓPRIA VIDA.
TRAIÇÃO, CIÚMES E MORTE

Policial militar assassina paciente na Santa Casa de Misericórdia de Presidente Prudente e depois comete suicídio.
O soldado policial militar Marcos Francisco do Nascimento, de 30 anos, assassinou o fazendeiro Airton Braz Paião, de 54 anos, e depois se suicidou, na manhã deste sábado (24), na Santa Casa de Misericórdia de Presidente Prudente (SP).
Em nota oficial, a Santa Casa informou que o policial havia entrado no hospital para fazer uma visita a um paciente internado. Na ocasião, o soldado matou o paciente e, em seguida, suicidou-se, a tiros.

O motivo do crime: segundo informações o policial estava tendo um caso com a esposa do fazendeiro.
Deus conforte às famílias.",0
615,"Gigante ele vai ficar se não se aliar com marginais, pra cima Ciro quebre onde quebrar, Bolsonaro e Lula são iguais",0
422,"É isso que eu não concordo Abel:woman_gesturing_OK_medium_skin_tone: você quer dizer que as pessoas estão passando fome é culpa do Bolsonaro?
Mas desde quando eu me entendo por gente que existe fome nesse país. 
Eu já morei na roça e sim já passamos fome, condições era precária acho que minha família foi a única que o PT não tirou da pobreza.:woman_shrugging_medium_skin_tone: Só tenho a agradecer a Deus pelas condições que tenho hoje.:folded_hands_medium_skin_tone: E não foi o PT que me deu e muito menos Bolsonaro!",0
2589,"OUVE QUEM QUER. ESSE LULADRÃO MELIANTE BELZEBU, nada mais de podre vindo dele e de seus COMPARSAS, me espanta. QUEM É BANDIDO, MORRE MELIANTE SEMPRE",1
954,"*28.228 o seu candidato conservador em MG, Adrian Paz para Deputado Estadual*
Clique, conheca, apoie e compatilhe entre seus amigos e familiares.
Adrian Paz já fez e fará muito mais na Assembléia Legislativa de Minas Gerais.",0
2401,Lula já está propondo uma nova constituição sem ao menos saber se vai se eleger . O golpe já está armado pelo PT só cai só se for muito idiota!!! Janaina pascoal acabou de twitar e ela é bem informada.,1
83,É claro que um ajudante de ordens faz pagamentos para o presidente. A função dele é essa. Ele é assistente pessoal de um chefe de Estado. E é claro que ele não vai deixar a conta do presidente exposta. É o presidente da República! A manicure não tem que saber o número! Meu Deus!,0
651,":backhand_index_pointing_up: *Agora a Esquerda infarta!!!:face_with_tears_of_joy::face_with_tears_of_joy:*

*NeyMito que fala??*
:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball:
[USER] [USER] :Brazil::keycap_2::keycap_2:

Canal
[USER]:Brazil:",0
2687,"Estão com luladrao na cadeia, povo não e sim traficante !",1
75,"Com muita satisfação o povo italiano elege GIOGUA MELANI como a nova líder.de.direita tendo sido prestigiada.pelo Povo que também trouxe  parlamentares de.maioria a.direita. A Itália como o brasil estão alinhados com nosso.senhor Jesus Cristo, único Deus verdadeiramente brasileiro e agora italiano também :clapping_hands_light_skin_tone:",0
2862,"Caraca! Aconteceu comigo um fato curioso, quando fui votar e foram me entregar meu comprovante, ele já estava destacado, estava preso com um clipes. Achei estranho. Mad estou até agora indignada porque não questionei nada, como pude ser idiota dessa forma. Que raiva:enraged_face:",0
1904,"Uma Burra, o povo era para ter direito a saúde gratuita e aí pagou médicos caríssimos para esta viva. 

O Brasil não se emenda de aprovação na vida deles",1
2852,"Moss a eleição foi perdida quando o ladrão foi solto, ali já foi decidido o vencedor, claro que teve fraude deixaram com pouca diferença pra parecer normal, os mesmos que o soltaram contaram os votos, lógico teve muito imbecil que votou no ladrão mas a decisão foi na mão grande",1
2674,Só um retardado fdp  lazarento vota nesse bandido condenado ladrão de 9 dedos,1
2372,"Essa criatura LULADRÃO,  ACHOU QUE IRIA BRINCAR DE SER PRESIDENTE. FELIZMENTE MAIS DA METADE DOS ELEITORES NÃO GOSTAM DELE. ELE ACHOU QUE SERIA FÁCIL DEMAIS. FELIZMENTE O BRASILEIRO ACORDOU.  DEVIA SER 60%, TOMAR QUE CHEGUE :folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone:",1
1269,"Sou BOLSONARO!
Se esse tipo de manisfesto continuar acontecendo vai ficar feio pra nós
Gente nós somos diferentes da esquerda
Nós pregamos paz, amor, liberdade...",0
2564,Se tem um idiota no poder é pq os que o elegeram estão bem representados: Barão de Itararé.,0
583,"Coloquei no Google e olha o q apareceu. O Google deve ser de esquerda, klkkkllllllkkkkkk",0
2967,Meu deus foi confirmado     lula faz macumba pra bolsonaro  e agora eles São amantes,1
1583,Muito estranho mesmo. Aqui no bairro em São José de Ribamar está um silêncio mortal desde os 50% das urnas sendo favoráveis ao Lula Molusco,0
85,Se fosse vermelha a reação  da globolixo seria a mesma? Claro que não,0
2104,"Luladrão confessa algo gravíssimo ao seu amigo Leonardo Boff: “Essa será a última chance da minha vida fazer uma *grande revolução*. O discurso será político, mas a *prática vai ser radical.”*",1
1705,"Basta cada um irmão em cristo, conquitar mais um irmão que não entendeu o perigo que corremos e votou no inimigo. Isso, bastará para a vitória do povo de Deus acontecer. :Brazil::Brazil::Brazil::Brazil::Brazil::keycap_2::keycap_2: neles, Deus no coração e vitória garantida! :folded_hands_medium-light_skin_tone:",0
2302,:index_pointing_up:O cantor paraense Wanderley Andrade fez uma música especialmente para o candidato Luladrão.,1
387,"O Brasil deveria ser dividido em dois, como a Coreia,  quem quer viver com os ideais da direita que more do lado da direita, os dos ideais da esquerda que more do lado esquerdo, assim, ninguém se sentiria prejudicado.",0
65,"Pois é agora pra tirar esse canalha traidor, só daqui 8 anos.",0
1555,"Na verdade o povo  gosta de sofrer.
Que  Deus abençôe  é Bolsonaro seja reeleito",0
2383,"Me fala o nome dos pastores e quanto mamaram, seu macumbeiro idiota. Me fala aí....",1
80,"*Joaquim Barbosa (ex Ministro do stf)... Gravou vídeo para campanha do ladrão*... 
Vamos resgatar aquele vídeo... Q ele diz q só o Bolsonaro, NÃO era corrupto, no mensalão... 
Vamos confundir a cabeça, da petezada...",1
2818,"Que merda isso viu , sou nordestino mais me sinto envergonhado com isso , peço desculpas ao Brasil , por existir aqui gente medíocre,  burra que não procura entender um pouco mais de política, boa sorte a todos os Brasileiros",1
684,Acho que a loira tem que aprender a respeitar um padre,0
1652,"Praia de Parati, Anchieta Espírito santo, Setembro de 2018.",0
1219,Dessa vez o povo não acredita nas Fake News do BOZO não. Kkkkk. Começou arranjando um PADRE FAKE. Que vergonha 01 . Kkkk.,1
881,":backhand_index_pointing_up: *Aquí está a vergonha da esquerda.*

*Eles tentaram destruir esse vídeo. Compartilhem com um conhecido esquerdaopata!!!* :winking_face::winking_face::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:

#Bolsonaro2022 

Grupo: 
[USER]",1
2806,"Lula é contra o MEI -micro empresário individual 

Ou seja quem abriu algum micro negócio (14milhoes de pessoas ) ficarão desempregados.
Ou terão que trabalhar escondido e sendo preso por trabalhar .
E lula diz em seguida que não sabe como criar empregos .
E aí petezada?
Vcs são burros (sem ofender o burro).",1
222,"*Eduardo Bolsonaro mais uma vez manifesta apoio a Gilvan, o Federal da Direita! Pois foi um dos que mais lutou contra o FECHAMENTO do COMÉRCIO e aprovou a Lei contra o PASSAPORTE SANITÁRIO. Por isso, peço o seu voto, para Presidente é Bolsonaro 22, Governador é Manato 22, Senador é Magno Malta 222 e Deputado Federal é Gilvan, o Federal da Direita 2222!*",0
784,"Meu resultado final do debate na [USER]
Bolsonaro reeleito,
Lula acabado, 
Padre aumenta fiéis,
D'ávila, Soraya, Simone volta ao ostracismo,
Ciro volta em 2026 (não sei pra quê)
Globo fecha e Bonner desempregado!!",0
