id,text_content_anonymous,rotulo_modelo
2913,"Você fala dos Manos? Como se fosse Amigo de Bandidos .  É um idiota imbecíl 

Traidor da Pátria",1
1739,Exatamente! Ela quer nos desanimar. Isso é  tática esquerdista. Vem de mansinho para desanimar o povo. Mas aqui não vai conseguir. Estamos unidos com o nosso capitão,1
1631,Agora esperar se Zema vai ficar neutro ou vai apoiar o presidente no segundo turno ele já estando eleito em Minas,0
2166,Alguém tem aquele vídeo do luladrao com presidente de Cuba e Venezuela,1
1823,":bar_chart: Senadores Aliados (bolsonaristas ou de partidos aliados) eleitos:

SP: Marcos Pontes
DF: Damares
MS: Tereza Cristina
MT: Welington Fagundes
RS: Mourão
RJ: Romário
SC: Jorge Seif
AM: Coronel Menezes
GO: Wilder Morais
ES: Magno Malta
RR: Dr Hiran
RO: Jaime Bagatolli
AC: Alan Rick
MG: Cleitinho
RN: Rogério Marinho",0
53,":backhand_index_pointing_up::backhand_index_pointing_up::backhand_index_pointing_up:Vamos sentar o dedo. O vídeo retirado é esse aqui. Esse foi o vídeo que o Alexandre de Moraes mandou apagar da página do Bolsonaro. Vamos todos postar nas redes sociais.  Quero ver ele mandar apagar de milhares de pessoas.  :Brazil::Brazil::Brazil:
Precisa falar mais claro???",1
571,"Como eu disse faz igual o Bozo, liga para o Temer.
Que vergonha alheia.
Normal do Bozo.....
Passar vergonha
Cadê o 7 de setembro,liga aí para o Temer. Kkkkkkkk",1
2733,"Crime organizado fazendo pressão nos moradores para votarem no Luladrao. É a favor disso que muitos amigos meus honestos e trabalhadores querem votar? Podemos brigar com qualquer governo pelas causas trabalhistas, mas contra isso depois será difícil, pensem bem, olha quem o Lula irá representar, as cadeias estão vibrando pela volta do Lula, NÃO façam isso, pelo BEM DO BRASIL.
Teles Guerreiro DF.",1
1721,"PAZ PARA NOSSA NAÇÃO 

ESSA É A HORA DA GRANDE BATALHA E COMPREENDO QUE QDO OS SOLDADOS SE SENTEM PERDIDOS, DEVAM OLHAR FIRMEMENTE PARA O SEU GENERAL, ASSIM SABERÃO DO COMANDO SEGURO… HORA DE NOS TORNAR ADULTOS NA ARTE DA GUERRA… CONFIAR NAQUELE QUE NOS GUIA E TEM DO SEU LADO O PODER DE DEUS! 

""Um soberano jamais deve colocar em ação um exército motivado pela raiva; um líder jamais deve iniciar uma guerra motivado pela ira""
- A Arte da Guerra de Sun Tzu

sugiro: NÃO DIVULGAR NENHUM POST,  VÍDEO OU ÁUDIO QUE NOS CONFUNDA E QUE CONFUNDE O GRUPO A QUE ESTEJA LIGADO.

 “Mc 9:40 Pois quem não é contra nós está a nosso favor.”

POR MIM, VIGIAR E ORAR! CONFIO NO PRESIDENTE E AGUARDAREI SUAS INSTRUÇÕES DE FORÇA!

TODA A HISTÓRIA HUMANA FOI ESCRITA ASSIM.

“Verás que o filho teu não foge à luta.”",0
2249,"Hahahaha mas não preciso procurar, mas cara não precisa esconder seus desejos ninguém aqui liga para essa sua homoafetividade irrustida  mesmo sendo bolsominion ninguém aqui vai te cobrar coerência, afinal como cobrar coerência de quem ataca petista mas acha que Bolsonaro é justo honesto e imbrochavel. Fala ce tava lá enchendo a boca para ficar gritando ""imbrochável"" para seu mito.

Que bonitinho",1
795,"O sujeito não vê problema em ladrão condenado estar concorrendo, mas quer perseguir o padre cristão. 

É a síntese da esquerda.

Padre arrebentou com os comunistinhas, ontem. A raiva deles é patente.",1
1965,"Se não criar gado não tem como prometer picanha pro povo... Se não plantar cana, Luladrão fica sem a cachaça dele :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",1
1869,*A Palavra de Ordem agora é o seguinte:Se o Luladrao ganhar ele não pode assumir temos que invadir Brasília e por abaixo o Palácio do Planalto e o Supremo Tribunal Federal!*:thumbs_up:,1
2879,Tu num sabe nem o que fala jumentinha militonta burra do PT de Lula ladrão e Dilma jumenta,1
2238,Mesma coisa de eu te chamar de viado e vc ficar nervoso,1
1585,"O narcotráfico manda aqui, eles estão por traz de muitos políticos e  dos deuses do Olimpo",1
2798,Tem que ser muito idiota pra votar né um cara que ficou eleições e deixo o Brasil na maior e promete que vai em 1 melhorar o país kķk,1
737,"Bom dia ! :rose:.                                    .                       Mensagem de Deus: mesmo com o coração aflito, descansa no Senhor. Entregue tudo nas mãos de Deus e confie de que Ele tem poder para fazer possível todas as coisas. Você não está sozinho nesse processo, e por mais que seja difícil, tenha fé. Do seu amanhã Deus está cuidando e preparando dias de vitória. Fica calmo, o que suas mãos não alcançam o poder de Deus faz chegar até você. Fica tranquilo que o Senhor está cuidando de tudo! Acredite Deus é fiel!  :folded_hands_light_skin_tone::red_heart: Faltam dois dias ! Emane toda a energia positiva para o universo, a fé e tudo.",0
2830,"É pessoal tentamos, más infelizmente a a grande maioria é burra e ingnorante",1
1655,"Essa é família tradicional , respeitosa , que prima pelos bons costumes e defendem Deus . Na realidade são tudos uma bando de HIPOCRITAS .",1
336,"Bom dia Patriotas!:yellow_heart::green_heart:

Chegou o momento de nós que queremos para o nosso povo um futuro melhor, uma pátria livre , votarmos bem.
 Fé, Esperança e  Coragem.  
Vamos tirar essa esquerda de uma vez do poder, votar em candidatos que sejam da direita, e lembrarmos de onde saem as leis de nosso PAIS. O dia está chegando não votem porque de favores , mais sim conscientes por nosso  Brasil.
GOVERNADOR :green_heart::yellow_heart:
SENADOR :yellow_heart::green_heart:
DEPUTADO FEDERAL:green_heart::yellow_heart:
DEPUTADO ESTADUAL.:green_heart::yellow_heart:
Dia 02 de outubro será o grande dia onde o povo irá de uma vez mostrar para essa esquerda que O BRASIL ACORDOU!!!!
BOLSONARO2022 :green_heart::yellow_heart:
Será reeleito no 1 turno :raising_hands_light_skin_tone:",0
613,Por que a esquerda tá tão desesperada em vencer no primeiro turno? Pq não tem força,0
248,"Bolsonaro já ganhou fia:victory_hand::thumbs_up::Brazil::Brazil::Brazil::Brazil:



Mas tipo.
A aplicação de 171...eh bem famoso no Brazil
:Brazil::Brazil::Brazil::kitchen_knife::brain::kitchen_knife::Brazil::Vietnam::Vietnam:
171


Aí tem dedo do:heavy_dollar_sign: LadrãoLula...da uou...do STF ..STE..PCC...
CAIADO,.
DEPUTADOS,..
DATAFALHA.
GLOBOSLIXO...etc..:heavy_dollar_sign::heavy_dollar_sign::heavy_dollar_sign::kitchen_knife::Brazil::pinched_fingers::pinched_fingers::pinched_fingers::heavy_dollar_sign::heavy_dollar_sign::heavy_dollar_sign::Brazil::pinched_fingers::heavy_dollar_sign::pinched_fingers::pinched_fingers::pinched_fingers:
171 da Democracia...camuflar sempre A DITADURA :Angola::pinched_fingers::heavy_dollar_sign::Angola::Vietnam::heavy_dollar_sign::pinched_fingers::Angola::Angola::Angola::Angola::Albania::Vietnam::heavy_dollar_sign::heavy_dollar_sign::pinched_fingers::pinched_fingers::face_with_medical_mask::left-facing_fist::face_with_medical_mask::left-facing_fist::brain::left-facing_fist::brain::kitchen_knife::brain::kitchen_knife::left-facing_fist::kitchen_knife::left-facing_fist::left-facing_fist::heavy_dollar_sign::kitchen_knife::heavy_dollar_sign::kitchen_knife::Brazil::pinched_fingers::pinched_fingers::Albania::Albania::Vietnam::Angola::pinched_fingers::ogre::ogre::triangular_flag::triangular_flag::triangular_flag::triangular_flag::Albania::Vietnam::Vietnam::triangular_flag::triangular_flag::triangular_flag::pinched_fingers::pinched_fingers::heavy_dollar_sign::heavy_dollar_sign::Brazil::kitchen_knife::brain::kitchen_knife::brain:",0
2896,"Imbecil é você. Não vou nem acabar de escutar, meu ouvido não é fossa não.",1
2485,"Tai seu idiota posta a matéria sem ler veja com essa deputada vota o partido SOLIDARIEDADE faz parte dos aliados fiéis, Bolsonaro tem ainda outros seis partidos que têm taxa de alinhamento ao governo superior a 50%. Ou seja, votam mais com o governo que com a oposição. Esse grupo é composto por 52 deputados que integram os seguintes partidos: Solidariedade, Cidadania, Podemos, Pros, Avante e PV.",0
2012,LULADRAO DIZ EU NÃO PRECISO DE PADRES E DE PASTORES VEJAM ELE MESMO FALANDO,1
1962,"VEJAM ISSO!!!!.

JÁ ESTAO TENTANDO USAR A 
RESIDÊNCIA SOLIDARIA QUE O LULALADRÃO QUER IMPLANTAR???

COMPARTILHEM",1
2074,E O LULADRÃO DIZ.  E AGORA QUEM PODERÁ ME DEFENDER.  CHORA PETRALHAS KKKKKKKKKK,1
2618,PLANO DE GOVERNO  DO PT LULADRAO  CONFISCAR O DINHEIRO DO  POVO,1
2085,":Brazil::Brazil::Brazil:

SENHOR RENOVA A NOSSA FORÇA, AUMENTA A NOSSA FÊ...ENVIA OS TEUS :baby_angel: ANJOS PARA ACAMPAR AO REDOR DE NOSSAS VIDAS COMO ESCUDO DE PROTEÇÃO,  ABENÇOE O BRASIL, CADA DIRIGENTE, ENVIE TUA LUZ, TEU :fire: FOGO SANTO...OH DEUS DE GLORIA :raising_hands_light_skin_tone: TODA HONRA É DADA A TI,  CLAMAMOS A UM DEUS QUE TUDO PODE, A ELE NAO HA IMPOSSIVEL. CREMOS NO PODER DA ORAÇÃO. ATRAVÉS DELA VAMOS OBTER A GRAÇA PELA TUA INFINITA MISERICÓRDIA,  QUE TRARÁ RESPOSTA A TODO AQUELE QUE É CONTRA A TEUS ENSINAMENTOS. ELES VERÃO A TUA GLORIA, O TEU PODER QUE HA..VERÃO QUE A NOSSA VIDA TEM DONO, O NOSSO PAÍS REINA O TEU PODER. NADA ACONTECERÁ SEM A TUA VONTADE, PORQUE TU ES O TODO PODEROSO, A PORTA QUE O SENHOR FECHA NÃO HA QUEM ABRA E A PORTA QUE O SENHOR ABRE NAO A QUEM FECHE... A TI CLAMAMOS,  PEDIMOS E SUPLICAMOS PELA LIBERTAÇÃO DO NOSSO PAÍS, QUE ELE SEJA LIBERTO DE TODA MALDADE, DE TODA CORRUPÇÃO, DE TODA CEGUEIRA ESPIRITUAL, DE TODA MALDIÇÃO, OBRA DE MACUMBARIA E FEITIÇARIA, TODO LEVANTE DO INFERNO...AMÉM

 :raising_hands_light_skin_tone::raising_hands_light_skin_tone::raising_hands_light_skin_tone::fire::fire::fire::Brazil::Brazil::Brazil::white_heart::white_heart::white_heart:",0
2681,"Quem defende esse canalha chamado Lula, deveria pesquisar para saber quem realmente é esse bandido, veja/escute e tire suas conclusões. - Mostre que você não é imbecil, e sim uma pessoa que quer e vai lutar pelo bem da Nação e de sua população... :folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands::folded_hands:",1
1005,Amanhã galera vamos mantér a calma vota com cuidado sem presa pensa positivo que com fé em Deus venceremos vai dar tudo certo.,0
2452,"Por trás dos Bastidores,  logo termino do debate, Moro faz fortes acusações contra lulaladrão,  rebatendo suas mentiras.

[USER] 

BOLSONARO 22",1
