id,text_content_anonymous,rotulo_modelo
875,Senhor Jesus dê uma boa noite de sono .para todos Nós desse Grupo.:folded_hands_medium_skin_tone:,0
194,"Povo brasileiro :Brazil:
Não vamos  trair o nosso País :Brazil:.
Vamos  todos pras urnas mostrar que estamos  todos unidos , nesta missão de salvar nosso País :Brazil: das :raised_hand::raised_hand: mãos dos corruptos , dos ladrões.
Deus está nos dando esta oportunidade para todos os seus filhos sair deste mal ,que é a corrupção.
Então pra continuar com o desenvolvimento do nosso País :Brazil:, vamos votar no :keycap_2::keycap_2:.
Nos candidato da direita , que tem compromisso com a nossa NAÇÃO :Brazil:.
Vamos votar todos no dia :keycap_2: . Vamos vencer no primeiro turno. 
BOLSONARO REELEITO :smiling_face_with_sunglasses::keycap_2::keycap_2:.

Avante BRASIL :Brazil::Brazil:

DEUS ACIMA DE TUDO E DE TODOS :folded_hands::folded_hands::Statue_of_Liberty:

O Brasil acima de tudo :green_heart::yellow_heart::blue_heart::Brazil::keycap_2::keycap_2::smiling_face_with_sunglasses:
Hs.b.",1
1120,"Na vida, é normal que possamos mudar de opinião com o passar do tempo/descobrindo a verdade.",0
198,"*URGENTE, URGENTE !*
*ABRA ESSE VÍDEO E ASSISTAM COM CALMA VOCÊ VERÁ UMA CRIANÇA DE UM ANO DE IDADE FUMANDO MACONHA E LULA QUER LIBERAR A VENDA DAS DROGAS. SE VOCÊ QUER ISSO PARA SEUS FILHOS E SEUS NETOS VOTE NO LULA O 13 DO AZAR E DA MALDIÇÃO, SE VOCÊ NÃO QUER VOTE NO BOLSONARO O 22  POR DEUS E PELA FAMÍLIA.*",1
829,"O MAIOR CRIMINOSO DA HISTÓRIA DO BRASIL E DO MUNDO.!!


COMUNISTA CRIMINOSO TRAIDOR DA PÁTRIA, O MALDITO LULALADRAO, É EX-PRESIDIÁRIO,  MAS NUNCA VAI DEIXAR DE SER UM LULALADRAO NARCO TRAFICANTE DAS FACÇÕES CRIMINOSAS DO PT, MST, FORO DE SÃO PAULO ...ETC, DE POLÍTICOS TERRORISTAS, O MAIOR CRIMINOSO LADRÃO DA HISTÓRIA DO BRASIL E DO MUNDO .!!

NUNCA MAIS, VOCÊ LULADRAO, GANHA ELEIÇÕES NEM PRA PORTEIRO DE PUTEIRO DO PÉ SUJO DO CERTÃO DO MEU QUERIDO CEARÁ.!!!
SEU MALDITO.!!!
29.09.2022",1
1281,Esse povo doido lá de fora quer que o Brasil fique pior?,0
1379,"Ele confiou nas forças armadas..... Bolsonaro é muito direito e passivo, gosta de usar a linha certa. Por isso deitam e rolam nele",0
986,":backhand_index_pointing_up: *Gustavo Gayer: Amanhã é o dia de enterrarmos de vez a esquerda no Brasil.*
:backhand_index_pointing_up::winking_face::thumbs_up::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
Vote:
Bolsonaro :keycap_2::keycap_2: Presidente
Gustavo Gayer :keycap_2::keycap_2::keycap_1::keycap_0: Deputado Federal/GO",1
1685,"Bolsonaro é um grande estrategista...desfez os líderes do Ministério dele neste último ano para colocar todos eles no Senado...agora sim, podemos ter impeachment no STF...nem que o Lula consiga entrar na Presidência ele terá que enfrentar um Congresso com 190 Deputados Federais para aprovar qualquer projeto...não vai mais rolar ""mensalão""....
Parabéns a Jair Messias Bolsonaro, um espírito escolhido por Deus...",0
775,"BOM DIA! :Brazil::oncoming_fist: 

Ter fé não é achar que Deus fará o que você quer, mas ter a certeza de que Ele fará tudo por você, tudo o que precisar!

Faltam :keycap_0::keycap_2: dias! 

:thumbs_up:VOTE :backhand_index_pointing_down:

:keycap_1::keycap_4::keycap_1::keycap_2::keycap_0: - DEPUTADA ESTADUAL, ALANA PASSOS

:keycap_2::keycap_2: - PRESIDENTE, JAIR BOLSONARO
 
DEUS, PÁTRIA, FAMÍLIA E LIBERDADE! :Brazil::oncoming_fist:
 
#AdeputadadoCapitão  #OrdemeProgresso #fechadacomBolsonaro #Presidentevote22 #DeputadaEstadualvote14120 #AlanaPassos14120",0
573,"Espero que cada Patriota deste nosso Brasil tenha 1/3 da coragem deste cidadão.

Com certeza ele deve ter apanhado bastante ou morto neste ninho de serpentes.

Enquanto tiver um Bolsonarista em pé, Lula e seus seguidores não terão sossego.",0
2743,"E tem gente que não acredita que pode vir um comunismo no Brasil, só essa semana vimos várias vezes que pode vir a acontecer sim se o Luladrao ganhar, com várias censuras ridículas!",1
2534,"Corre nos bastidores:

Dizem que LULADRÃO descobriu a traição programada  de Alkimin e Michael temer e STF...
Plano orquestrado pelo Alexandre de Moraes, para a volta da burguesia e do PSDB ao poder...
O plano descoberto é vencer a eleição com o molusco e aí começa a trama,
No dia 01 de janeiro. O STF reabre o processo do molusco e depois de 30 dias, julgamento super rápido, lula volta a ser preso, assim Alkimin e Michael temer, os dois que  um padrinho de nascimento e o outro padrinho de casamento.
Alkimin assume a presidência no dia 01 de fevereiro.
Lula descobriu a traição, agora a cupula lá do PT está de mãos atadas, não podendo fazer nada pra salvar o molusco da cadeia ou proteger a vida dele.
O que vai acontecer nessas duas semanas para a eleição? O que o molusco e seu partido vão fazer?
Aguardamos os próximos capítulos!",1
2283,Vejam aqui em Alagoas quem está envolvido em corrupção senhor Paulo Dantas filho por adoção do luladrao,1
2731,"Concordo plenamente,  Bolsonaro está muito mole, deveria ter colocado Alexandre de Moraes e Luladrao na cadeia,  deu moleza",1
2942,Esse idiota está desde ontem esse grupo é ofendendo xingando todo mundo,1
1018,"Eu vejo muito petista pelo interior de SP, mas na maioria é bolsonarista. Graças a Deus",0
27,"Deus vai muda dia vida, sua história vida da sua família",0
1710,Graças a Deus o nordeste tem as praias se tirar as praias o nordeste se acaba,0
1579,"Agora vc ver Dilma  e o Luladrão   discursando como o Salvador e  Redentor da Pátria  é um abuso, tenho vergonha e fico preocupada  com o futuro de meu neto.",1
2467,"O candidato mais amado pelo sistema, pelos corruptos, pelos traficantes, pelos LGBTs, pelos satanistas e tudo que é imoral. Esse não pode ser meu candidato!",1
1795,"Muito obrigado pelos mais de 39.000 votos, fico imensamente grato por ter sido eleito deputado estadual em nossa Bahia para representar a nossa direita raiz. Por DEUS, pátria, família, vida e liberdade.",0
391,Não vamos esquecer esse cidadão.,0
760,"Um cidadão que se diz crente Apoiar um homem que é contra a família, contra a igreja, é um absurdo. É um Judas",1
1692,"974.544 votos de outros candidatos. Destes, 500.000 são da Simone tebet 3° e 310.000 do ciro 4°.

Abstenções assim como outros anos em 20% ou 30 milhões de votos.

Precisamos ir pra rua conversar com os indecisos. Muitos nem sabiam o número do Bolsonaro. A mídia toda bate nele e as pesquisas tb. Porém eles saíram desmoralizados porque erraram feio. 

Bolsonaro terá novas oportunidades pra mostrar seu trabalho, ofuscado pela pandemia e a quase 3° guerra mundial. 

Precisaremos ir pra rua, com calma sem briga. Foi assim que cresceram. 

Outro ponto é a questão de vários candidatos de direita no senado e governadores com tempo pra nós ajudar nessa missão.

Não vamos nos abater! Vamos sim pras ruas no cara a cara.",0
2960,Esse é  outro mortadela Mentiroso  pensa que o povo brasileiro é trouxa. E vai acreditar nas palavras elegantes e bonitas dele. Onde esse ladrão de nove dedos bandido teve sessenta milhões de votos. Todos nós sabemos de que foi tudo roubado por eles. Agora um vei ga ga deste vem a público dizer que mais de sessenta milhões de pessoas deram ok para  esse  bandido!! Resumindo  mais  traidor da  pátria e imbecil é  quem acredita  em palavras bonitas. Como se palavras bonitas traçasse. O seu  futuro...,1
1280,Meu Deus!!!! E o que acontece com os votos do dia todo nessa urna fraudada? Serão computados? Para o pt?,0
1540,":clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::clown_face:
*CADÊ OS 54 MILHOES DE ELEITORES DO LULADRÃO COMEMORANDO NAS RUAS?*

*E ELE NÃO DISSE QUE INDEPENDENTE DOS RESULTADOS, ELE IRIA FALAR COM SEUS ELEITORES EM SÃO PAULO NA AVENIDA PAULISTA?*

*AONDE ENTÃO OS ELEITORES DO LULADRÃO E QUE SILÊNCIO É ESTE NO EVENTO DO LULADRÃO?*

*ALGUEM AI VIU OS 54 MILHÕES DE ELEITORES DO LULADRÃO?*",1
1270,"Eu estou trazendo esse plint após um comentário de um vídeo de um bando de macunbeiros fazendo seus despacho na frente de um cemitério. Porque estou fazendo isso no meu plint fala que Deus não dorme e esse noite ouve muitos louvores lave e anite teremos sim um resultado muito positivo vou trazer pra vcs verem o que se falou na lave foi puro fogo :fire: de Deus aguardem.após o resultado, mas já adiantando um pouquinho teremos prisões :zipper-mouth_face:",0
1615,"O que fazer?

Honestamente? Mantendo a tropa motivada.

Hoje precisamos virar voto em Minas Gerais, eu não consigo chegar lá, mas a minha postura aqui repercute lá. 

Quem está lá, no norte, leste ou noroeste de Minas pode se motivar com nossas ações aqui.

E é isto: não perca um voto aqui e motive quem está lá. 

Não adianta querer dar murro na mesa ou fazer análise do que aconteceu, pois isto não trás o voto que precisamos. 

Você só vai ser o cara que resolve as coisas se ajudar a virar a eleição. 

Isto é uma coisa que a direita precisa aprender: agir coletivamente, de forma organizada e articulada. 

Ter a humildade de aceitar que você é apenas mais um... mas que pode e precisa trazer mais votos.

O papo é meio autoajuda, sim. Mas pegue aquela coisa meio oriental, aprenda a se livrar dos ruídos que perturbam a sua mente e direcione a sua energia para o lugar certo.",0
2295,"Governador do Pará Helder BARRABALHO
(BARRABAS) recebe em sua MANSÃO Janja, mulher do ex presidiário e DESCONDENADO lulaLADRÃO,  ela dança ao som de Mc Dourado. Divertem-se com a música ameaçadora contra o Presidente “Sal no Bolsonaro”. 
OBS: Gíria bastante conhecida por criminosos para assassinar.
Belo exemplo do Helder com o filho mais velho.

É este PAÍS que você quer  ????


ENTREGUE AOS CORRUPTOS E BANDIDOS  ?????



FICA O ALERTA.",1
1637,"Bolsonarista extremamente chateada e inconformada com essa fraude.
Sou nordestina e Preta e me envergonho por Nine ter ganho no nordeste.",1
863,Tem que dar emprego p os viado amigo seu… por isso fica se pendurando em macho,1
1611,Se for no permissão de Deus talvez esses lixos chegam lá mais temos que ter fé a vc esperança é última que morre,0
1818,"Mas, fato é que xingar o nordestino não é a solução, só vai dificultar mais na hora de buscar o voto",0
341,"@⁨Fabio Wajngarter⁩ Fabio, O PT na estratégia de campanha está tentando pegar declarações de apoio de alguns economistas famosos e outros. Uma ação nossa poderia ser de pegar declarações de apoio do Bolsonaro de gente do povo- exemplo - eu sou nordestino, moro na serra do cariri, não sou artista famoso, mas sou do povo  e declaro apoio a Bolsonaro. E aí inundaríamos as redes sociais com estas declarações de apoio- vai ser bom e anula o efeito das outras.",0
2184,"ESSE LULA É UM MACUMBEIRO VAGABUNDO !! ELE E VAGABUMDA DA MULHER DELE, DOIS SATANISTAS !!",1
648,"*:loudspeaker: PRESTE BASTANTE ATENÇÃO:loudspeaker:*

Lula decidiu, de última hora, ir a dois estados no Nordestes a pedido dos diretórios estaduais: Bahia e Ceará. 

Exatamente os dois Estados que tem grande chance de vitória de seus adversários no 1º turno. As pesquisas internas tem sido totalmente diferente das publicadas pelos institutos de pesquisa. O ACM na Bahia e Capitão Wagner no Ceará poderão ser eleitos neste próximo domingo. 

As tais pesquisas falsas não estão convencendo o povo nordestino. 

VAI DAR :keycap_4::keycap_4: nos dois Estados no 1º Turno.",1
106,"*MINHAS OPÇÕES DE VOTO*

*Deputado Federal*
2222 Bia kicis 

*Deputado Distrital Emanuel Resolve 70222

 *Senadora Damares*100
 

*Governador*
14 Coronel moreno 

*Presidente*
:keycap_2::keycap_2:Bolsonaro",0
2062,"No caso ai, só pderia ser macumbeiro, como o nove dedos.:face_with_tears_of_joy:",1
