id,text_content_anonymous,rotulo_modelo
2264,"A 23 anos, os venezuelanos estavam comemorando a vitória da esquerda. Agora estão colhendo os frutos... EM TODA A HISTÓRIA, NENHUM PAIS QUE ADOTOU O REGIME COMUNISTA NA ECONOMIA, DEU CERTO! NENHUM! TODOS FORAM A FALÊNCIA! A china sabendo disso, foi a única que fez um misto, pegou o pior do capitalismo com o pior do comunismo. Matam cristãos aos milhões na história, opositores políticos etc .. e na economia, usam a tática do capitalismo selvagem, aquele que explora até a última gota de suor da mão de obra... Por isso os produtos lá são extremamente barato e de baixíssima qualidade. Lá , se trabalha de 12 a 16 horas por dia, com direito a apenas uma folga por mês. E vc ainda vê um monte de retardados defendendo o esquerdismo. Só defende pq nunca passou na pele.... Mas existe um ditado: ""O inteligente aprende com seus próprios erros, e o sábio, com os erros dos outros""",1
2813,"Eu não devia rir disso, mas é engraçado como a Zambeli gorda como está tenta correr atrás do sujeito.",1
2102,"Em São Luís agora é obrigatório, ops, liberado :rainbow_flag: homens que se identificam como mulher a usarem banheiro feminino, e todas as letras do LGBTQxyz.



 *Isto chama-se ESQUERDA PROGRESSISTA*",1
2671,ISSO SE CHAMA MILAGRE:index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up:OS MENINOS DO LULADRAO QUASE TOMAM UMA CERVEJINHA:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1
157,"Orando pelas eleições justas
Pelas bênçãos preparadas pelo meu Deus; nosso Deus a todos os seus

Orando pra q Deus impeça q todo homem mau seja impedido de agir ou mover qualquer ação cruel contra o povo brasileiro 

Deus é bom",0
2080,"Pra mim não passam de maconheiros, ladrões, viados e sapatões, bando de bostas zero a esquerda, não somam pra nada",1
1726,Obrigam as pessoas a votarem nos candidatos.. lá na Paupina uma colega relatou q qdo o Lula passou tiveram gritos de comemoração de onde tem famílias de traficante.. e tb qdo o Elmano se elegeu...,1
1089,Kkkk valeu Mengão. Acho q é o primeiro bolsominion que não me xingou nem se irritou cmg.,0
170,"Veja o absurdo desse canalha, acusações sem provas. Será que ninguém vai processar esse esquerdista?",1
467,"Estamos na reta final, quero agradecer primeiramente a Deus por ter me dado força para continuar até aqui. E também agradecer o apoio e ajuda de todos do grupo durante esta eleição. Peço encarecidamente a todos que compartilhem com os amigos, familiares, redes sociais e até mesmo WhatsApp. Pois só assim poderemos mostrar que é possível alguém ganhar uma eleição sem verba pública. Deus abençoe grandemente e fiquem com Deus. :folded_hands::eagle:",0
303,Olha o tipo de gente que vota no ex-presidiario. Na verdade eles que financiam a campanha dele e de outros candidatos de esquerda. A quem interessa ver o maior bandido do Brasil de volta? Pelas nossas famílias e pelo futuro dos nossos filhos vamos de BOLSONARO 22 :Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:,1
2630,"Aqui são tudo vagabundo, não apóiam o presidente, a gente não ver esse idiota do Josemar se pronunciar",1
1715,"O que dizer deste momento. Após quase 30 anos, nós fizemos história: vai ter segundo turno no Espírito Santo!

Eu gostaria de agradecer  cada voto, cada apoio, cada palavra de carinho. Nós acreditamos e chegamos lá!

Agora, é ir com tudo, com raça, com mais esperança. Vamos transformar o Estado! Vamos, juntos, fazer um governo para todos os capixabas! 

#EuAcredito #manato22 #segundoturno #eleições22 #manato22 #OGovernadorDeTodosOsCapixabas",0
1449,"Minas novamente refletindo o que acontece no Brasil. Para reverter, o Zema precisa tomar partido, apoiar o Bolsonaro e deixar isso muito claro. Ele “apoia” sem “apoiar”. Zema foi reeleito no primeiro turno com uma diferença de 2 milhões de votos.",0
2876,Seu idiota! Eu também votei na besta que falávamos que era mito! Vai me chamar de socialista! Vai me ameaçar tbm.,1
119,"Olha o que esse Bandido,Ladrão está falando,uma calúnia e defamaçao,olha para cara do bandido vermelho,quer tirar nossa Atençao,mais a Maioria dos Brasileiros,estão decedidos,reeleger o presidente.:folded_hands::Brazil::Brazil::Brazil::Brazil:.vocês não vão tomar o poder com fraudes.vamos se possível for para guerra.lutaremos pela nossa,Pátria, pela  Democracia e nossa Liberdade.ate a Morte.:Brazil::Brazil::folded_hands::folded_hands::folded_hands::blue_heart::green_heart::yellow_heart::white_heart:Todos Pelo Brasil e Deus Acima de Tudo :folded_hands::Brazil:",1
567,"Vc tá falando muita bobagem.
Está explícita a atuação do STF em apoio à esquerda, veja a ação do Moraes, veja o STF se manifestando sobre o vereador petista que invadiu igreja, veja o caso lula.
Mesmo com problemas pela formação paulo freire, penso que vc é capaz de ver e entender o que tá acontecendo",0
1831,"Calma povo, n se manifesta assim , as urnas teve fraude, vamos buscar os votos nulos e brancos, e que Deus abençoe nosso Presidente a fazer a coisa certa,",0
1135,Tá estranho,0
172,"Já estão preparados para o golpe da esquerda  ???
:pensive_face::loudly_crying_face:
Não vejo outro cenário...

Aqui no RN , vai ser proibido todo tipo de forças policiais e  etc.. 
Por perto das zonas eleitorais...

 Sempre se soube que eleição é perigoso pois sempre alguém vem cobrar contas com seus desafetos e por aí vai , imagina como vai ser domingo...

Que Deus nos proteja :folded_hands_light_skin_tone::raising_hands_light_skin_tone::folded_hands_light_skin_tone::raising_hands_light_skin_tone::folded_hands_light_skin_tone:",0
1042,"Quem é este jumento? Ou tira este monstro que defende o  Luladrão, ou saio do grupo. Nem de LADRÃO EU GOSTO.",1
2371,"Imbecil 
Pensa pra falar!
O Lula deveria ter entrado numa antes de se candidatar!",1
2348,"Por que chamar de imbecil? Jumento, e várias ofensas? 
Um dia seremos também?",0
2766,Seu idiota eu não estou nesse grupo. E ja expliquei que aconteceu. Vc esta no que eu tô.,0
1596,"Gente, eu estou igual a todo mundo, muito nervosa, mas tem hora que eu não me aguento de tanta gargalhada com às conversas de vocês. Levei 4 dias jejuando, quase desmaiava de tanto orar, mas tenho fé q Deus ouvirá nossas preces.",0
545,"O capitão do povo será reeleito em nome  de Jesus !!
:Brazil::clapping_hands::Brazil::clapping_hands::Brazil::clapping_hands::Brazil::clapping_hands::Brazil::clapping_hands::Brazil:",0
2276,Pessoas pagas e irritadas no evento do luladrão :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1
1181,"Se depender de roubo todos roubam não tem nenhum santo.
Foi política São tds sáfados tds tem um roubo só descobrem na época da eleição e ainda tem jente besta que briga por causas desses ladrões. 
Jente vamos ter mais Deus no coração pq política não dá certo.
Eles ganhas e fazem o mesmo .NADA",1
1649,"Aí eu vou te falar 

Não basta cadeia pra esses terrorista 

Tem que mandar pra vala",1
2569,"Agora eu entendo pq, entre o primeiro turno e o segundo, teremos 4 semanas e não 3 como de costume.

Dia 30 é  Domingo. 
Dia 29 é sábado.
Dia 28 é  sexta-feira, DIA DO FUNCIONÁRIO PÚBLICO, feriado para eles.

Eleição  é dia 30.

Dia 01 de Novembro, (provável feriado) ponto facultativo.
E dia 02 de novembro, é FINADOS, outro feriado.

Feriadão de 5 dias  com uma eleição no meio.

Quem viaja num feriadão?

Eleitores do Bolsonaro ou  do Luladrão?

Abstenção severa?

A quem vai beneficiar?

Muita coincidência ou armação?

Não vamos viajar!

Vamos votar.

*Para reflexão*
Repasse para conscientização.",0
412,"Bruno Roberto mais uma vez, novamente, again... Juntinho com a esquerda! Eleitores de Bolsonaro que votam nesse cara, me perdoe, mas são ingênuos demais",1
2986,"Eu não conheço mandou essa mensagem no meu ZAP
Acho que é esquerdopata",1
1789,"Bom dia minha flor!!
Seu que deve estar muito triste e chateada assim como eu estou!
Não vamos abaixar a cabeça para esses pilantras.
Vamos continuar confiante em Deus e nossa força para continuar.
Vamos dobrar nossas orações e campanha pelo nosso Presidente!!
Vamos para o segundo turno com mais Sede da vitória do nosso Presidente!!
Somos patriotas e não vamos deixar que esses vagabundos ganhe eleição no roubando! 
Fica tranquila. 
Bjo",0
1542,"Para pensar:
Somos156 milhoes de eleitores, 20% ou seja 32 milhões de eleitores que não foram votar é no mínimo estranho não acha?",0
1094,Seria a seguinte: Qual a opinião do seu candidato sobre a divida pública brasileira que suga esse país como uma enorme sanguessuga ?,0
96,"Lula quer sim continuar traindo o Brasil, mas desta vez com catástrofe gigante. assista o vídeo.",1
504,"Iniciemos o nosso dia meditando a Palavra do Santo Evangelho.
Deus abençoe a todos!

*Dia 29/09/2022           Quinta-Feira*
Apresentação 
Pe. Alex de Oliveira Nogueira.
Evangelho:João 1, 47-51.",0
37,"Oi estou vendo que vc acha que me sentiria ofendido por sua colocação, mas vamos lá, tirando a clara baixeza de seu argumento, aonde precisa tentar ofender, um esforço deveras patético para uma pessoa que quer se dispor como alguém de alguma forma superior a outra, então vamos pela lei de Cristo somos todos irmãos e irmãs e todos iguais perante a Deus, não cabendo condenar ninguém.

Também há a questão que mesmo na Bíblia calúnia e difamação é um ato criminoso ao qual é muito mal visto então se já passamos uma pá de cal sobre esse seu infeliz pronunciamento.

Não, não sou homo sexual, não tenho qualquer trejeitos delicado e muito menos sou destemperado e barraqueiro.

Também não estou em cima de qualquer muro, me coloco aqui em uma posição clara entre Belzebu e Baphomet eu não fico com nenhum, anjos caídos não se arrependem de seus pecados e este é o caso destes dois déspotas.",0
1457,"É cada político conservador sendo eleito... Se preparem que mesmo com o Lula, o festival de absurdos e dificuldades do brasileiro só tem a aumentar nos próximos 4 anos. País conservador, quadrado e ignorante demais, um povo sem memória, sem educação, hipócrita, sem critério, colocando gente sem futuro pra nos representar. E a cada eleição piora. É triste .",1
