id,text_content_anonymous,rotulo_modelo
51,"SOMOS 11K

""Tudo o que fizerem, seja em palavra seja em ação, façam-no em nome do Senhor Jesus, dando por meio dele graças a Deus Pai."" COLOSSENSES 3:17


A DEUS TODO PODEROSO, SEJA DADA A HONRA, GLÓRIA E LOUVOR!


MAIS UMA VEZ, NOSSO FUNDADOR CRUZADO, AGRADECE E LOUVA A DEUS POR TODOS VOCÊS QUE SE INCREVERAM AQUI!

MESMO DIANTE DESSE CENÁRIO DE BATALHA, NÃO VAMOS DEIXAR DE SENTIR A GRATIDÃO DE DEUS E HONRAR AO ÚNICO E SOBERANO DEUS.

NÓS, CORPO DE ADMS DO CANAL, AGRADECEMOS PRIMEIRAMENTE À DEUS E A VOCÊS PATRIOTAS BRASILEIROS.

CONTINUEMOS A INFORMAR CADA DETALHE NO QUE FOR POSSÍVEL!

MUITO OBRIGADO A CADA UM:Brazil::Brazil::Brazil::Brazil:

Visitem nosso canal: [USER]",0
500,"#PelaFamília #PeloBrasil

:Brazil::blue_circle: Não tenham medo deles. O Senhor, o seu Deus, é quem lutará por vocês. - Deuteronômio 3:22 :latin_cross::folded_hands_light_skin_tone:

[USER]
[USER]",0
2703,Tem um comunista de merda aqui ofendendo pessoas que apoia Bolsonaro dês de antes dele se eleger presidente ele tá se aproveitando da situação pra dizer que apoiamos  o paí :smiling_face_with_horns::lying_face: dele. Vai eliminar o :rat:  oportunista? Ou não se não os patriotas vai sair do grupo seu grupo aí sim se vai ver :smiling_face_with_sunglasses: perder voto.:thumbs_up: Renato Barros :police_car_light::police_car_light::police_car_light: tá na hora de por um ADM estamos na reta final e os esquerdopatas disfarçados de super direita  vai pegar estes acontecimento pra encher a paciência de quem realmente não aguenta mais! Tanto abuso. E se houver ditadura?:flexed_biceps: digo sem medo se  a polícia ajudar:man_facepalming_light_skin_tone:  ditador. Viram bandidos também.  acabou pra eles também. Sem hipocrisias:heart_hands::thumbs_up::Brazil: :fire: nós malignos.,1
49,"Verdade e se o povo de direita não pressionar o TSe STF quanto a isso aí que eles vão fazer mesmo.vejo muito medo da direita de marcar os contatos desses ""juízes"" pra cobrar a mesma coisa que sejam imparciais",0
2868,Ele Snowden estava apoiando o ladrão ou nos alertando?? Não ficou muito claro...,0
1923,"O desesperado da esquerda!
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
Lula é ladrão!
Isso não muda o nosso voto.
É 22!",0
2858,"Bolsonaro que é maçom ????
Olha a HIPOCRISIA KKKKKK

O vice do Lula e a filha do Lula se declarando e agradecendo à maçonaria :man_facepalming:

O negócio da esquerda é acusar os outros do que eles são e fazem .

Visitem nosso canal :
[USER]",0
2690,"Pessoal!!
Dessa vez não é boato, fato é que Lula foi eleito infelizmente.
Pelo sim, ou pelo não, quem tiver reserva de dinheiro, comprem medicamentos, alimentos não perecíveis, estejamos preparados, tenham um pouco de cada coisa estocado em casa, porque se esses malditos nos trancarem em casa, ou quiserem nos deixar sem água ou luz alegando suposta escassez, se tentarmos sair, eles põem as facções criminosas nas ruas
Não é terrorismo, é realidade.
Em regimes comunistas não existem liberdades.
Nunca foi pelos pobres, pretos, gays, índios, sempre foi por um projeto satânico, cruel e assassino de poder.",0
2388,"Gente nos de direita não precisamos ficar discutindo com comunistas mentirosos escórias da humanidade ,deixem que eles. briguem entre si  nós somos de  direita e sabemos quem é o nosso presidente Bolsonaro é vms reeleger ele nas urñas,.",1
998,"Pura verdade!!! Deveríamos ter mais candidatos bons além de ficar só com Bolsonaro ou Lula. Pena não ter alguém forte e capaz pra acabar com essa rixa entre os 2. Ciro, nem as próprias palavras da boca dele acreditam nele, imagine o povo :see-no-evil_monkey:. As meninas, nossa senhora, são tão fracas que parecem até a Marina Silva :face_screaming_in_fear:. O Padre, nem sei se ele entrou com intensão de ganhar ou defender o candidato Bolsonaro :winking_face_with_tongue:. O único mais ou menos, mas um pouquinho fraco é o Filipe D' vila, mas ainda não está pronto pra assumir a presidência não. Falta garra, se lançar, parece não ter prática política, iniciante :OK_hand:.",1
2580,Também vi! A coisa tá feia! Estão procurando td do Bolsonaro e foi isso q eu quis dizer ao focar e tentar ganhar votos. A esquerda age assim.,0
432,:red_exclamation_mark:O preço do petróleo do tipo Brent subiu acima de US$93 dólares por barril pela primeira vez desde 21 de setembro após o anúncio da OPEC+ em cortar a produção de petróleo em 2 milhões de barris por dia.,0
2973,Claro que sim.... são todos pagos pelo ( ladrão - narco),1
1231,Acabei de votar pessoal. E fui de Daniel. Deus é brasileiro,0
1532,"Exatamente! Quem olhar prá trás daqui alguns anos, sem o devido filtro, vai pensar que o verme era uma excelente pessoa! É o método comuna a todo vapor!",1
2120,"talvez mesmo, nordestino saia do estado que que morava pra ir trabalhar em capitais sulistas pq os sulistas não tinham coragem nem sabiam trabalhar",1
1336,"Bom dia!! Gente esse esdras prado é confiável?? Eu sigo ele tem
Tempo e ele fala que o lula vai ganhar, pq a elite globalista quer que seja assim. :thinking_face:",0
2318,":warning::warning::eyes:

:red_circle::backhand_index_pointing_right:Primeiro asilo para gays e lésbicas em Berlim

:small_orange_diamond: Um asilo para gays e lésbicas será aberto pela primeira vez em Berlim no início do próximo ano.  Segundo a operadora, 60 crianças já foram registradas pelos pais, que devem mostrar o que é ser gay ou lésbica.

:small_orange_diamond:  Conforme informa o ""Bild"", um lar multigeracional para gays, bissexuais, transexuais e intersexuais está sendo construído em Berlim-Schöneberg no prédio do centro de terapia gay com centro de aconselhamento, centros de saúde e creche, como são chamados de creches Na Alemanha.

:small_orange_diamond:  No entanto, o fato de o advogado pedófilo alemão Rüdiger Lautmann estar no conselho de administração do serviço de terapia gay provocou indignação.  Em 1994, o homem de 86 anos publicou o livro Die Lust am Kind.  Retrato do pedófilo”, em que tenta entender os pedófilos.  As autoridades de Berlim disseram que a organização está sob investigação.

:Japanese_symbol_for_beginner: [USER]",0
236,E o povo ainda achando que isso é apenas uma guerra entre esquerda e direita....,0
1523,"Claro, vc chama um partido social democrata de comunista, um partido quase de direita :face_with_tears_of_joy::face_with_tears_of_joy:",0
1209,"E necessário e difícil o sistema e foda mas são poderosos e não e apenas na indignação e revolta que se destrói uma organização criminosa.Mantenha a fé,fique atento na trincheira se for preciso claro que vou a guerra,eu posso tombar mas será em pé,mas jamais de joelhos aos tiranos e satânicos desse mundo.Bora é 22 neles",0
2399,Pelo amor de Deus é fake gente parem de achar merda aonde não tem a esquerda não é opção é nunca foi aonde o PT está o demônio está junto!! Ao invés de ficar aqui espalhando notícia fake vamos buscar votos para nosso presidente,1
1529,"Foi onde me pegou na verdade, como pode, alguem se dizer evangelico e ir na maçonaria, voce nao acha estranho?",0
2824,"Povo gado do BOZO. Óleo de soja a 10 reais, carne a 50 reais de segundo, Paulo Guedes querendo acabar com o S.U.S. E o GADO ENTRANDO NO FUMO E ADORANDO  MENTIROSO.",1
526,"Gente, pelo amor de Deus, votem Daniel Silveira! Está mais que claro que, Bolsonaro quer ele! Só Daniel consegue peitar os desmandos da corte!",0
1293,"URGENTE-SUSPEITA DE CASO DE POLIOMIELITE REGISTRADO NO BRASIL 
Um primeiro exame confirmou uma suspeita de um caso de paralisia infantil no Pará. Desde 1989 o Brasil não tinha registrado casos da doença.
ATÉ QUANDO O GOVERNO SERÁ PROIBIDO DE DIVULGAR SUA CAMPANHA DE VACINAÇÃO?

Canal
[USER]:Brazil:",0
1759,"Vai pro inferno então 
Se vc é  de esquerda e tá aqui enchendo o saco vai fazer campanha para o condenado vagabundo",1
1698,"É justamente essa sua lógica que permite acusar Bolsonaro de fazer parte da maçonaria: se Lula é macumbeiro porque foi em terreiro fazer campanha, Bolsonaro é maçom por ter ido pedir votos em loja maçônica, fato que ele não negou, hein?

A falácia que se aplica a um, se aplica a outro.",0
2812,"*05/11/2011 - Dr Marcelo Frazão foi BANIDO/CENSURADO BRUTALMENTE PELA ELITE E OS SISTEMA SATANISTA QUE MANDA NO BRASIL/OCIDENTE E ATÉ NO APP TIKTOK que é da China Comunista...*

A conta deste Patriota que não durou mais que 10 dias no TikTok e que acertou muita coisa que iria acontecer no futuro desde 2015 se o Povo continuasse ACREDITANDO NA FALSA DIREITA BURRA DE JOVEM PAN/ALLAN DOS SANTOS/ZAMBELLI e que só agora começa a SOFRER NA PROPRIA PELE A PERSEGUIÇÃO E A CENSURA IMPLACAVEL COMO O DR FRAZAO COMEÇOU A SOFRER DESDE 2019 POR PARTE DO YOUTUBE, FB,TWITTER E AGORA DO TIKTOK.

SE O DISCURSO E AS DEDUÇÕES CERTEIRAS DO DR FRAZAO NÃO FOSSEM UMA AMEAÇA PARA ESTE SISTEMA ORCRIM DITATORIAL TOTALITARIO ESCRAVAGISTA E ASSASSINO GENOCIDA COMUNISTA-NAZI-FASCISTA ELES JAMAIS IRIAM SILENCIAR,MULTAR PERSEGUIR E ATÉ AMEAÇAR COM PENA DE PRISAO/TORTURA/ASSASSINATO.",0
128,"apenas deus um grande testemunho do WhatsApp imediatamente e isso toca muito meu coração estou pronto para ajudá-lo a ganhar dinheiro conecte-se comigo agora e comece a fazer por favor todos os testemunhos devem ser enviados para mim no telegram mesmo se eu trabalhei para você no WhatsApp envie-os  tudo para mim no telegram por favor obrigado a todos pela compreensão

Você pode ativar o bot e começar a ganhar dinheiro aqui
Conecte-se comigo: 
Telegram :backhand_index_pointing_right:

[USER] 
[USER] 
[USER] 


[USER] [USER]",0
610,"Com esse tipo de discurso vc só afasta cada vez mais as pessoas de bem ,que votam no bolsonaro.   Reflita e não  ofenda nordestino pois sou um com muito orgulho . Seu otario.",1
