id,text_content_anonymous,rotulo_modelo
2374,"Pessoal, a dica é: Orientem familiares a revezarem nas ruas!
Não saiam dos pontos próximos aos quartéis.
É a estratégia em caso de possível retaliação por parte da esquerda MTST/MST, guardas Municipals etc.
Alí é Área Militar.
É uma forma segura de se manifestar.
Deixem o caminho livre para deslocamento dos militares.
Com chuva ou sol, previnam-se!!
A esquerda precisou de muito pouco tempo para alcançar o objetivo em 1985 e com muito menos volume.
Eles são barulhentos mas não tem volume e são movidos por R$:backhand_index_pointing_left_medium-dark_skin_tone:
É isso ou LADRÃO de volta em 2023.

Ajudem os caminhoneiros!",1
2082,"É impressionante a quantidade de Esquerdopatas nesse grupo, postando Fake News atrás de Fake News, e não tem um administrador pra remover essas imundícies do grupo, aí já viram que tem pessoas de mente fraca e que acreditam em tudo que é montagem que vêem, vão ficar postando essas merd[USER] até o dia 30.
Incrível a pessoa se propôr a criar um grupo desse e deixar a Deus dará, ou administra ou não cria, meus grupos que administro são 100% Bolsonaro, esquerdinha m[USER] que tentou fazer parte do grupo não durou 20 mnts, as pessoas tinham que ter mais compromisso se realmente querem salvar o País das mãos dessa quadrilha.",1
674,Parabéns Rivaldo grande patriota conterrâneo sangue de um grande nordestino mostrando q nosso país tem tudo para continuar no caminho certo grande campeão,0
1720,"Mulher que vota em Bandido Terrorista Narcotráficante e Cachaceiro, além de não ter vergonha na cara, não tem respeito por si própria, a esquerda é a morte.",1
2640,"Guanambi tem 84 mil habitantes

33 mil foram pro Luladrão
15 mil pra Bolsonaro

Antas tem 19 mil habitantes


5 mil 669 pro Ladrão

1960 pro Bolso


Joaçaba 30 mil habitantes e nem é na Bahia e sim Santa Catarina


11 mil 593 pro Bolsonaro


4691 pro ladrão",0
1939,"O tiktoker satanista está fazendo dano à campanha do PT, então muitos esquerdistas estão se passando por cristãos na internet e voltando a compartilhar este vídeo de um discurso de JB ainda das eleições passadas ressuscitado pela esquerda. Analisemos: O vice de Jair Bolsonaro é maçom. Assim como dezenas ou centenas de parlamentares brasileiros, muitos deles são pastores inclusive. JB está fazendo um discurso POLÍTICO. Não existe Ata dele pertencer a nenhuma loja, não há fotos dele com o avental maçônico. JB se declara cristão. Se tem um argumento a ser feito, ao meu ver, seria mais sobre o ecumenismo de JB do que sobre este episódio. O seu médico, o seu advogado, o seu empregador, são em sua maioria maçons. A maçonaria rege. Agora, é preciso colocar as coisas cada qual em seu lugar. Bolsonaro nunca será o candidato perfeito. Mas há diferenças de caráter a serem analisadas. Lula é dos Orixás. E cada um é livre para escolher se vai aceitar cair na divisão da esquerda.",0
1997,"Os outros filhos ladroes, Luladrao teve com a tbm falecida Marisa .",0
1272,":green_heart::Brazil::folded_hands: Bom Dia :folded_hands::Brazil::yellow_heart:
01/11/2022 Provérbios 5
22 Quanto ao ímpio, as suas iniquidades o prenderão, e com as cordas do seu pecado será detido.
23 Ele morrerá, pela falta de disciplina, e porque sem correcção andou, e, pelo excesso da sua loucura, andará errado, sai cambaleando por aí.
:Japanese_symbol_for_beginner:O TODO PODEROSO YHWH יהוה em nome de seu filho YAUSHA יהושע o MASHIACH:Japanese_symbol_for_beginner: 
     Pela sua misericórdia. O YHWH salva o Brasil.
:smiling_face_with_halo:ASSIM SEJA, GLORIA A YHWH:smiling_face_with_halo:",0
2022,"Uma conta que não fecha: A população brasileira é majoritariamente cristã (87%), sendo sua maior parte católico-romana (64,4%). Conforme uma pesquisa realizada em 2020 pelo Instituto DataFolha, os evangélicos representam 31% da população (mais de 65 milhões de pessoas).  Em 2012 um estudo da PUC-Goiás havia declarado: ""Se somarmos os tradicionalmente reconhecidos como cristãos com os neocristãos, considerando também os espíritas, teremos um cristianismo no Brasil abrangendo 91,5% de sua população. Descontados aqueles que se declaram sem religião, sobram apenas 1,5% de pessoas adeptas de religiões não cristãs. Trata-se de uma fração demográfica extremamente pequena que contém importantes tradições religiosas como budismo, judaísmo e islã. Isto explicita o fato de não termos um pluralismo religioso, como se costuma dizer. Teríamos, na verdade, um pluralismo cristão."" Sendo assim, como é possível existir 56 milhões de votos comunistas?",0
423,"Penso que todas essas facções que você citou não são parei as forças armadas brasileiras. Se a FFAA agir, esse povo vai correr pra selva, para Amazônia e lá o exército brasileiro é treinado na selva. E soldado do exterior para entrar no Brasil precisa de autorização das forças armadas, se tentar por paraquedas é caça aos patos, se por mar é pesca de lula. O Brasil não é qualquer paizinho da América central que vive em guerra e vem tropas do exterior para dominar. 
É ruim dos vermelhos tentar dominar um país continental, gigante como o Brasil.
 Essas facções aqui dentro dessa vez não se esconde no Araguaia , vão tentar a Amazônia e se espirrar pra Venezuela, Bolívia e tal ...",0
274,"Daniele, você consegue me ajudar como sei se vc não é uma esquerdista infiltrada querendo causar discórdia para destruir este grupo????",0
626,"""Vê-se que as ideologias exercem uma extraordinária influência na vida do homem, em todo o mundo, e que essas ideologias estão dividindo os homens em grupos - republicanos, democratas, ""a direita"", ""a esquerda"", etc. Elas separam os homens e, por sua própria natureza, se convertem em ""autoridade"". Ideologias, princípios e crenças não só dividem os homens em grupos, mas também impedem, efetivamente, a cooperação, a qual é realmente necessária neste mundo: cooperar, trabalhar juntos, atuar juntos - e não, um atuando de uma maneira, porque pertence a um dado grupo, e outro atuando de maneira diferente. A ideologia, seja comunista, seja socialista, capitalista, etc., separa os homens e gera conflito.""

- Jiddu Krishnamurti

:backhand_index_pointing_right_light_skin_tone: :desktop_computer:  Canal [USER]",0
1913,"Deixa de ser idiota, eu não sou maçom e nunca serei, meu rei é Jesus Cristo, meu voto será nulo, o presidente saiu do caminho da justiça se misturando com essa gente",0
2338,"VITÓRIA VERGONHOSA DO ALGORITMO. FICOU ESCANCARADA A PROGRAMAÇÃO POR MAIS DE UMA HORA NA RETA FINAL, A CADA 0,1% DE SUBIDA DE VOTOS DO LULADRÃO, BOLSONARO CAIA 0,1%, DE MANEIRA CLARAMENTE CRONOMETRADA. ESSA FRAUDE NÃO PODE FICAR ASSIM. AGUARDE MOS OS PRÓXIMOS CAPÍTULOS.   ACORDA, BRASIL!",1
904,"Primeira mulher indígena oficial do Exército e eleita deputada federal. Isso, sim, é inclusão:backhand_index_pointing_down_light_skin_tone:",0
1324,"gente os partidos tiveram acesso ao RDV (registo digital de voto)? Será que eles podem divulgar?
rdv registra cada voto sem identificar o cidadão se vc sabe que esses candidatos foram escolhidos pelo eleitor 46",0
1567,Outro canalha que se elege graças aos comparsas das favelas.Ele e Luladrao deveriam estar na cadeia.,1
2054,Está aí e pra VCS ainda que são a favor desse luladrao crápula,1
596,"Foi fake a questão da Maçonaria , a esquerda colocou para Bolsonaro para ele perder votos.",0
1953,"Até Satanás se transforma em anjo de Luz pra matar, roubar e destruir, quanto mais os petistas.",1
1265,"O Snowden estava dizendo que estava vendo o que estava acontecendo, não foi apoio ao Lula, ele agora é cidadão russo",0
1358,"Uma reprovação severa

1 Coríntios 4:9

Porque a mim me parece que Deus nos pôs a nós, os apóstolos, em último lugar, como se fôssemos condenados à morte; porque nos tornamos espetáculo ao mundo, tanto a anjos, como a homens. 10 Nós somos loucos por causa de Cristo, e vós, sábios em Cristo; nós, fracos, e vós, fortes; vós, nobres, e nós, desprezíveis. 11 Até à presente hora, sofremos fome, e sede, e nudez; e somos esbofeteados, e não temos morada certa, 12 e nos afadigamos, trabalhando com as nossas próprias mãos. Quando somos injuriados, bendizemos; quando perseguidos, suportamos; 13 quando caluniados, procuramos conciliação; até agora, temos chegado a ser considerados lixo do mundo, escória de todos.",0
590,"Não sou nordestino! Sou Mineiro, moro no Rio Grande do Sul! Mas sou 13. Então boa tarde. Kkkkkk",0
2834,"VOLTO A INSISTIR

A campanha pela liberdade – contra a escravidão comunista representada no Brasil por Mula – está muito tímida.
Poucas Bandeiras são vistas para fora das janelas dos lares brasileiros – poucas em proporção à nossa população.
Também vejo poucos automóveis carregando o número 22 e a nossa Bandeira.
Se o Brasil continuar tímido e sem a devida coragem para enfrentar o diabo, o diabo enfiará a cúspide de seus chifres em todos os brasileiros.
Pense nisso e reaja! Pense nisso e crie coragem! Pense nisso e propague essa ideia contrarrevolucionária silenciosa a todos os brasileiros de bem.
Que Deus nos acompanhe nessa guerra espiritual, onde o bem insiste em prevalecer através da usurpação e da propaganda enganosa de suas redes de jornais e televisão. 
#Bolsonaro22 – contra o crime, contra o comunismo e contra o globalismo. 
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",1
2565,"É  ISSO  QUE  OS ESQUERDISTA  COMUNISTAS  DOS 
MONTE  DE FAKS   FALANDO  ATE QUE  JOGARAN BOMBA  NOS  POLICIAIS. 
UM MONTE  DE INFILTRADO NOS CANAIS  DO TELEGRAM  ESCREVENDO  MENTIRAS. 
FIQUEM  CALMOS. 
É  SO UMA SEMANA  , E NÓS  JA ESCOLHEMOS  O 22
ELES  VIRAM ISSO,  É TIVERAM  CERTEZA  NAS LIVES DA VIRADA.  FOI MUITO  MAIS  GENTE  ASSISTINDO.  ELES  PARALISARAM  A CONTAGEM. POR ISSO  RESOLVERAM PROMOVER  A BADERNA.",0
1105,"O Brasil viveu a maior FRAUDE midiática da história. 

Pesquisas fraudulentas favoreceram a esquerda.

Não há mais dúvidas sobre isso.

Com quase 90% das urnas apuradas, a diferença entre os candidatos é de 2,5%, a favor do ex-presidiário. Pesquisas apresentavam 16% de vantagem.

Canal
[USER]:Brazil:",1
1578,"Não sou igual vc que aceita roubo como fosse normal, que depois do dia 30 vai aceitar um bandido comunista no poder e já sei até seu Papinho: vamos fazer IMPEACHMENT dele, para entrar o outro bandido do ALCKMIN e ainda vai dizer a luz venceu, o ALCKMIN é de direita!!!",1
2241,"O povo começou a se render no começo da pandemia aceitando a focinheira o look das  o fechamentos das igrejas a morte do PM Wesley na Bahia e o pior a vacina que está matando no mundo inteiro , venderam a alma para o diabo do sistema o mesmo que quer tirar o presidente e eleger o ladrão , e o povo não enxergou isso ainda , e agora pode ser tarde, pois o sistema é violento fazem acordo com tudo que a de pior na sociedade  e agora partiram para tudo ou nada  e continuará a fechar as igrejas proibiram o povo de educar os filhos e quem vai decidir se seu filho deve ser homem ou mulher vai ser o sistema   , o sistema é bruto e não é com flores que se ganha uma guerra !",1
